sample_id,source,campaign_id,prefix_len,prefix,raw_prefix,true_label,target_raw_id,org_name,actor,plan_id,scenario_id,mapping_quality
turla_carbon::unknown::25,ctid,turla_carbon::unknown,25,"[""T1566"",""T1204"",""T1069"",""T1059"",""T1574"",""T1105"",""T1112"",""T1033"",""T1110"",""T1070"",""T1570"",""T1053"",""T1069"",""T1018"",""T1003"",""T1105"",""T1550"",""T1070"",""T1056"",""T1070"",""T1105"",""T1021"",""T1105"",""T1021"",""T1070""]","[""T1566.002"",""T1204.002"",""T1069.002"",""T1059.001"",""T1574.011"",""T1105"",""T1112"",""T1033"",""T1110.003"",""T1070.004"",""T1570"",""T1053.005"",""T1069.002"",""T1018"",""T1003"",""T1105"",""T1550.002"",""T1070.004"",""T1056.001"",""T1070.004"",""T1105"",""T1021.004"",""T1105"",""T1021.004"",""T1070.004""]",T1205,T1205,turla_carbon,turla,turla_carbon,unknown,high
turla_carbon::unknown::26,ctid,turla_carbon::unknown,26,"[""T1566"",""T1204"",""T1069"",""T1059"",""T1574"",""T1105"",""T1112"",""T1033"",""T1110"",""T1070"",""T1570"",""T1053"",""T1069"",""T1018"",""T1003"",""T1105"",""T1550"",""T1070"",""T1056"",""T1070"",""T1105"",""T1021"",""T1105"",""T1021"",""T1070"",""T1205""]","[""T1566.002"",""T1204.002"",""T1069.002"",""T1059.001"",""T1574.011"",""T1105"",""T1112"",""T1033"",""T1110.003"",""T1070.004"",""T1570"",""T1053.005"",""T1069.002"",""T1018"",""T1003"",""T1105"",""T1550.002"",""T1070.004"",""T1056.001"",""T1070.004"",""T1105"",""T1021.004"",""T1105"",""T1021.004"",""T1070.004"",""T1205""]",T1189,T1189,turla_carbon,turla,turla_carbon,unknown,high
turla_carbon::unknown::3,ctid,turla_carbon::unknown,3,"[""T1566"",""T1204"",""T1069""]","[""T1566.002"",""T1204.002"",""T1069.002""]",T1059,T1059.001,turla_carbon,turla,turla_carbon,unknown,high
turla_carbon::unknown::4,ctid,turla_carbon::unknown,4,"[""T1566"",""T1204"",""T1069"",""T1059""]","[""T1566.002"",""T1204.002"",""T1069.002"",""T1059.001""]",T1574,T1574.011,turla_carbon,turla,turla_carbon,unknown,high
turla_carbon::unknown::5,ctid,turla_carbon::unknown,5,"[""T1566"",""T1204"",""T1069"",""T1059"",""T1574""]","[""T1566.002"",""T1204.002"",""T1069.002"",""T1059.001"",""T1574.011""]",T1105,T1105,turla_carbon,turla,turla_carbon,unknown,high
turla_carbon::unknown::6,ctid,turla_carbon::unknown,6,"[""T1566"",""T1204"",""T1069"",""T1059"",""T1574"",""T1105""]","[""T1566.002"",""T1204.002"",""T1069.002"",""T1059.001"",""T1574.011"",""T1105""]",T1112,T1112,turla_carbon,turla,turla_carbon,unknown,high
turla_carbon::unknown::7,ctid,turla_carbon::unknown,7,"[""T1566"",""T1204"",""T1069"",""T1059"",""T1574"",""T1105"",""T1112""]","[""T1566.002"",""T1204.002"",""T1069.002"",""T1059.001"",""T1574.011"",""T1105"",""T1112""]",T1033,T1033,turla_carbon,turla,turla_carbon,unknown,high
turla_carbon::unknown::8,ctid,turla_carbon::unknown,8,"[""T1566"",""T1204"",""T1069"",""T1059"",""T1574"",""T1105"",""T1112"",""T1033""]","[""T1566.002"",""T1204.002"",""T1069.002"",""T1059.001"",""T1574.011"",""T1105"",""T1112"",""T1033""]",T1110,T1110.003,turla_carbon,turla,turla_carbon,unknown,high
turla_carbon::unknown::9,ctid,turla_carbon::unknown,9,"[""T1566"",""T1204"",""T1069"",""T1059"",""T1574"",""T1105"",""T1112"",""T1033"",""T1110""]","[""T1566.002"",""T1204.002"",""T1069.002"",""T1059.001"",""T1574.011"",""T1105"",""T1112"",""T1033"",""T1110.003""]",T1070,T1070.004,turla_carbon,turla,turla_carbon,unknown,high
turla_snake::unknown::1,ctid,turla_snake::unknown,1,"[""T1189""]","[""T1189""]",T1204,T1204.002,turla_snake,turla,turla_snake,unknown,high
turla_snake::unknown::10,ctid,turla_snake::unknown,10,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087"",""T1049"",""T1105"",""T1569""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087.002"",""T1049"",""T1105"",""T1569.002""]",T1070,T1070.004,turla_snake,turla,turla_snake,unknown,high
turla_snake::unknown::11,ctid,turla_snake::unknown,11,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087"",""T1049"",""T1105"",""T1569"",""T1070""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087.002"",""T1049"",""T1105"",""T1569.002"",""T1070.004""]",T1059,T1059.001,turla_snake,turla,turla_snake,unknown,high
turla_snake::unknown::12,ctid,turla_snake::unknown,12,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087"",""T1049"",""T1105"",""T1569"",""T1070"",""T1059""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087.002"",""T1049"",""T1105"",""T1569.002"",""T1070.004"",""T1059.001""]",T1069,T1069.001,turla_snake,turla,turla_snake,unknown,high
turla_snake::unknown::13,ctid,turla_snake::unknown,13,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087"",""T1049"",""T1105"",""T1569"",""T1070"",""T1059"",""T1069""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087.002"",""T1049"",""T1105"",""T1569.002"",""T1070.004"",""T1059.001"",""T1069.001""]",T1087,T1087.002,turla_snake,turla,turla_snake,unknown,high
turla_snake::unknown::14,ctid,turla_snake::unknown,14,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087"",""T1049"",""T1105"",""T1569"",""T1070"",""T1059"",""T1069"",""T1087""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087.002"",""T1049"",""T1105"",""T1569.002"",""T1070.004"",""T1059.001"",""T1069.001"",""T1087.002""]",T1018,T1018,turla_snake,turla,turla_snake,unknown,high
turla_snake::unknown::15,ctid,turla_snake::unknown,15,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087"",""T1049"",""T1105"",""T1569"",""T1070"",""T1059"",""T1069"",""T1087"",""T1018""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087.002"",""T1049"",""T1105"",""T1569.002"",""T1070.004"",""T1059.001"",""T1069.001"",""T1087.002"",""T1018""]",T1105,T1105,turla_snake,turla,turla_snake,unknown,high
turla_snake::unknown::16,ctid,turla_snake::unknown,16,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087"",""T1049"",""T1105"",""T1569"",""T1070"",""T1059"",""T1069"",""T1087"",""T1018"",""T1105""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087.002"",""T1049"",""T1105"",""T1569.002"",""T1070.004"",""T1059.001"",""T1069.001"",""T1087.002"",""T1018"",""T1105""]",T1003,T1003.001,turla_snake,turla,turla_snake,unknown,high
turla_snake::unknown::17,ctid,turla_snake::unknown,17,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087"",""T1049"",""T1105"",""T1569"",""T1070"",""T1059"",""T1069"",""T1087"",""T1018"",""T1105"",""T1003""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087.002"",""T1049"",""T1105"",""T1569.002"",""T1070.004"",""T1059.001"",""T1069.001"",""T1087.002"",""T1018"",""T1105"",""T1003.001""]",T1550,T1550.002,turla_snake,turla,turla_snake,unknown,high
turla_snake::unknown::18,ctid,turla_snake::unknown,18,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087"",""T1049"",""T1105"",""T1569"",""T1070"",""T1059"",""T1069"",""T1087"",""T1018"",""T1105"",""T1003"",""T1550""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087.002"",""T1049"",""T1105"",""T1569.002"",""T1070.004"",""T1059.001"",""T1069.001"",""T1087.002"",""T1018"",""T1105"",""T1003.001"",""T1550.002""]",T1070,T1070.004,turla_snake,turla,turla_snake,unknown,high
turla_snake::unknown::19,ctid,turla_snake::unknown,19,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087"",""T1049"",""T1105"",""T1569"",""T1070"",""T1059"",""T1069"",""T1087"",""T1018"",""T1105"",""T1003"",""T1550"",""T1070""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087.002"",""T1049"",""T1105"",""T1569.002"",""T1070.004"",""T1059.001"",""T1069.001"",""T1087.002"",""T1018"",""T1105"",""T1003.001"",""T1550.002"",""T1070.004""]",T1057,T1057,turla_snake,turla,turla_snake,unknown,high
turla_snake::unknown::2,ctid,turla_snake::unknown,2,"[""T1189"",""T1204""]","[""T1189"",""T1204.002""]",T1082,T1082,turla_snake,turla,turla_snake,unknown,high
turla_snake::unknown::20,ctid,turla_snake::unknown,20,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087"",""T1049"",""T1105"",""T1569"",""T1070"",""T1059"",""T1069"",""T1087"",""T1018"",""T1105"",""T1003"",""T1550"",""T1070"",""T1057""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087.002"",""T1049"",""T1105"",""T1569.002"",""T1070.004"",""T1059.001"",""T1069.001"",""T1087.002"",""T1018"",""T1105"",""T1003.001"",""T1550.002"",""T1070.004"",""T1057""]",T1136,T1136.002,turla_snake,turla,turla_snake,unknown,high
turla_snake::unknown::21,ctid,turla_snake::unknown,21,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087"",""T1049"",""T1105"",""T1569"",""T1070"",""T1059"",""T1069"",""T1087"",""T1018"",""T1105"",""T1003"",""T1550"",""T1070"",""T1057"",""T1136""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087.002"",""T1049"",""T1105"",""T1569.002"",""T1070.004"",""T1059.001"",""T1069.001"",""T1087.002"",""T1018"",""T1105"",""T1003.001"",""T1550.002"",""T1070.004"",""T1057"",""T1136.002""]",T1105,T1105,turla_snake,turla,turla_snake,unknown,high
turla_snake::unknown::22,ctid,turla_snake::unknown,22,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087"",""T1049"",""T1105"",""T1569"",""T1070"",""T1059"",""T1069"",""T1087"",""T1018"",""T1105"",""T1003"",""T1550"",""T1070"",""T1057"",""T1136"",""T1105""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087.002"",""T1049"",""T1105"",""T1569.002"",""T1070.004"",""T1059.001"",""T1069.001"",""T1087.002"",""T1018"",""T1105"",""T1003.001"",""T1550.002"",""T1070.004"",""T1057"",""T1136.002"",""T1105""]",T1570,T1570,turla_snake,turla,turla_snake,unknown,high
turla_snake::unknown::23,ctid,turla_snake::unknown,23,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087"",""T1049"",""T1105"",""T1569"",""T1070"",""T1059"",""T1069"",""T1087"",""T1018"",""T1105"",""T1003"",""T1550"",""T1070"",""T1057"",""T1136"",""T1105"",""T1570""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087.002"",""T1049"",""T1105"",""T1569.002"",""T1070.004"",""T1059.001"",""T1069.001"",""T1087.002"",""T1018"",""T1105"",""T1003.001"",""T1550.002"",""T1070.004"",""T1057"",""T1136.002"",""T1105"",""T1570""]",T1505,T1505.002,turla_snake,turla,turla_snake,unknown,high
turla_snake::unknown::24,ctid,turla_snake::unknown,24,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087"",""T1049"",""T1105"",""T1569"",""T1070"",""T1059"",""T1069"",""T1087"",""T1018"",""T1105"",""T1003"",""T1550"",""T1070"",""T1057"",""T1136"",""T1105"",""T1570"",""T1505""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087.002"",""T1049"",""T1105"",""T1569.002"",""T1070.004"",""T1059.001"",""T1069.001"",""T1087.002"",""T1018"",""T1105"",""T1003.001"",""T1550.002"",""T1070.004"",""T1057"",""T1136.002"",""T1105"",""T1570"",""T1505.002""]",T1059,T1059.003,turla_snake,turla,turla_snake,unknown,high
turla_snake::unknown::25,ctid,turla_snake::unknown,25,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087"",""T1049"",""T1105"",""T1569"",""T1070"",""T1059"",""T1069"",""T1087"",""T1018"",""T1105"",""T1003"",""T1550"",""T1070"",""T1057"",""T1136"",""T1105"",""T1570"",""T1505"",""T1059""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087.002"",""T1049"",""T1105"",""T1569.002"",""T1070.004"",""T1059.001"",""T1069.001"",""T1087.002"",""T1018"",""T1105"",""T1003.001"",""T1550.002"",""T1070.004"",""T1057"",""T1136.002"",""T1105"",""T1570"",""T1505.002"",""T1059.003""]",T1070,T1070.004,turla_snake,turla,turla_snake,unknown,high
turla_snake::unknown::26,ctid,turla_snake::unknown,26,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087"",""T1049"",""T1105"",""T1569"",""T1070"",""T1059"",""T1069"",""T1087"",""T1018"",""T1105"",""T1003"",""T1550"",""T1070"",""T1057"",""T1136"",""T1105"",""T1570"",""T1505"",""T1059"",""T1070""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087.002"",""T1049"",""T1105"",""T1569.002"",""T1070.004"",""T1059.001"",""T1069.001"",""T1087.002"",""T1018"",""T1105"",""T1003.001"",""T1550.002"",""T1070.004"",""T1057"",""T1136.002"",""T1105"",""T1570"",""T1505.002"",""T1059.003"",""T1070.004""]",T1016,T1016,turla_snake,turla,turla_snake,unknown,high
turla_snake::unknown::27,ctid,turla_snake::unknown,27,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087"",""T1049"",""T1105"",""T1569"",""T1070"",""T1059"",""T1069"",""T1087"",""T1018"",""T1105"",""T1003"",""T1550"",""T1070"",""T1057"",""T1136"",""T1105"",""T1570"",""T1505"",""T1059"",""T1070"",""T1016""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087.002"",""T1049"",""T1105"",""T1569.002"",""T1070.004"",""T1059.001"",""T1069.001"",""T1087.002"",""T1018"",""T1105"",""T1003.001"",""T1550.002"",""T1070.004"",""T1057"",""T1136.002"",""T1105"",""T1570"",""T1505.002"",""T1059.003"",""T1070.004"",""T1016""]",T1041,T1041,turla_snake,turla,turla_snake,unknown,high
turla_snake::unknown::3,ctid,turla_snake::unknown,3,"[""T1189"",""T1204"",""T1082""]","[""T1189"",""T1204.002"",""T1082""]",T1105,T1105,turla_snake,turla,turla_snake,unknown,high
turla_snake::unknown::4,ctid,turla_snake::unknown,4,"[""T1189"",""T1204"",""T1082"",""T1105""]","[""T1189"",""T1204.002"",""T1082"",""T1105""]",T1014,T1014,turla_snake,turla,turla_snake,unknown,high
turla_snake::unknown::5,ctid,turla_snake::unknown,5,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014""]",T1057,T1057,turla_snake,turla,turla_snake,unknown,high
turla_snake::unknown::6,ctid,turla_snake::unknown,6,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057""]",T1087,T1087.002,turla_snake,turla,turla_snake,unknown,high
turla_snake::unknown::7,ctid,turla_snake::unknown,7,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087.002""]",T1049,T1049,turla_snake,turla,turla_snake,unknown,high
turla_snake::unknown::8,ctid,turla_snake::unknown,8,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087"",""T1049""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087.002"",""T1049""]",T1105,T1105,turla_snake,turla,turla_snake,unknown,high
turla_snake::unknown::9,ctid,turla_snake::unknown,9,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087"",""T1049"",""T1105""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087.002"",""T1049"",""T1105""]",T1569,T1569.002,turla_snake,turla,turla_snake,unknown,high
wizard_spider::unknown::1,ctid,wizard_spider::unknown,1,"[""T1105""]","[""T1105""]",T1078,T1078,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::10,ctid,wizard_spider::unknown,10,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001""]",T1105,T1105,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::11,ctid,wizard_spider::unknown,11,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021"",""T1105""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001"",""T1105""]",T1082,T1082,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::12,ctid,wizard_spider::unknown,12,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021"",""T1105"",""T1082""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001"",""T1105"",""T1082""]",T1007,T1007,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::13,ctid,wizard_spider::unknown,13,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021"",""T1105"",""T1082"",""T1007""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001"",""T1105"",""T1082"",""T1007""]",T1087,T1087.001,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::14,ctid,wizard_spider::unknown,14,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021"",""T1105"",""T1082"",""T1007"",""T1087""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001"",""T1105"",""T1082"",""T1007"",""T1087.001""]",T1016,T1016,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::15,ctid,wizard_spider::unknown,15,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021"",""T1105"",""T1082"",""T1007"",""T1087"",""T1016""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001"",""T1105"",""T1082"",""T1007"",""T1087.001"",""T1016""]",T1049,T1049,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::16,ctid,wizard_spider::unknown,16,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021"",""T1105"",""T1082"",""T1007"",""T1087"",""T1016"",""T1049""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001"",""T1105"",""T1082"",""T1007"",""T1087.001"",""T1016"",""T1049""]",T1082,T1082,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::17,ctid,wizard_spider::unknown,17,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021"",""T1105"",""T1082"",""T1007"",""T1087"",""T1016"",""T1049"",""T1082""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001"",""T1105"",""T1082"",""T1007"",""T1087.001"",""T1016"",""T1049"",""T1082""]",T1482,T1482,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::18,ctid,wizard_spider::unknown,18,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021"",""T1105"",""T1082"",""T1007"",""T1087"",""T1016"",""T1049"",""T1082"",""T1482""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001"",""T1105"",""T1082"",""T1007"",""T1087.001"",""T1016"",""T1049"",""T1082"",""T1482""]",T1069,T1069,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::19,ctid,wizard_spider::unknown,19,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021"",""T1105"",""T1082"",""T1007"",""T1087"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001"",""T1105"",""T1082"",""T1007"",""T1087.001"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069""]",T1558,T1558.003,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::2,ctid,wizard_spider::unknown,2,"[""T1105"",""T1078""]","[""T1105"",""T1078""]",T1204,T1204.002,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::20,ctid,wizard_spider::unknown,20,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021"",""T1105"",""T1082"",""T1007"",""T1087"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001"",""T1105"",""T1082"",""T1007"",""T1087.001"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558.003""]",T1021,T1021.001,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::21,ctid,wizard_spider::unknown,21,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021"",""T1105"",""T1082"",""T1007"",""T1087"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558"",""T1021""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001"",""T1105"",""T1082"",""T1007"",""T1087.001"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558.003"",""T1021.001""]",T1105,T1105,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::22,ctid,wizard_spider::unknown,22,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021"",""T1105"",""T1082"",""T1007"",""T1087"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558"",""T1021"",""T1105""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001"",""T1105"",""T1082"",""T1007"",""T1087.001"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558.003"",""T1021.001"",""T1105""]",T1021,T1021.001,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::23,ctid,wizard_spider::unknown,23,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021"",""T1105"",""T1082"",""T1007"",""T1087"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558"",""T1021"",""T1105"",""T1021""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001"",""T1105"",""T1082"",""T1007"",""T1087.001"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558.003"",""T1021.001"",""T1105"",""T1021.001""]",T1105,T1105,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::24,ctid,wizard_spider::unknown,24,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021"",""T1105"",""T1082"",""T1007"",""T1087"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558"",""T1021"",""T1105"",""T1021"",""T1105""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001"",""T1105"",""T1082"",""T1007"",""T1087.001"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558.003"",""T1021.001"",""T1105"",""T1021.001"",""T1105""]",T1547,T1547.004,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::25,ctid,wizard_spider::unknown,25,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021"",""T1105"",""T1082"",""T1007"",""T1087"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558"",""T1021"",""T1105"",""T1021"",""T1105"",""T1547""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001"",""T1105"",""T1082"",""T1007"",""T1087.001"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558.003"",""T1021.001"",""T1105"",""T1021.001"",""T1105"",""T1547.004""]",T1069,T1069.002,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::26,ctid,wizard_spider::unknown,26,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021"",""T1105"",""T1082"",""T1007"",""T1087"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558"",""T1021"",""T1105"",""T1021"",""T1105"",""T1547"",""T1069""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001"",""T1105"",""T1082"",""T1007"",""T1087.001"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558.003"",""T1021.001"",""T1105"",""T1021.001"",""T1105"",""T1547.004"",""T1069.002""]",T1003,T1003.003,wizard_spider,wizard_spider,wizard_spider,unknown,high
