stage,held_out_source,inner_validation_source,seed,permutation_seed,source,prefix_tercile,recipient_sample_id,donor_sample_id,recipient_prefix_len,donor_prefix_len
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::menu_pass::unknown::0010,ctid::turla_carbon::unknown::0021,10,21
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::oilrig::unknown::0001,ctid::wizard_spider::unknown::0009,1,9
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::oilrig::unknown::0002,ctid::menu_pass::unknown::0007,2,7
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::oilrig::unknown::0003,ctid::oilrig::unknown::0009,3,9
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::oilrig::unknown::0004,ctid::turla_carbon::unknown::0001,4,1
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::oilrig::unknown::0005,ctid::turla_carbon::unknown::0002,5,2
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::oilrig::unknown::0006,ctid::fin7::unknown::0003,6,3
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::oilrig::unknown::0007,ctid::turla_snake::unknown::0005,7,5
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::oilrig::unknown::0008,ctid::turla_snake::unknown::0001,8,1
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::oilrig::unknown::0009,ctid::fin6::unknown::0001,9,1
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::oilrig::unknown::0010,ctid::carbanak::unknown::0015,10,15
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::oilrig::unknown::0011,ctid::turla_carbon::unknown::0011,11,11
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::oilrig::unknown::0012,ctid::carbanak::unknown::0013,12,13
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::oilrig::unknown::0013,ctid::fin6::unknown::0017,13,17
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::oilrig::unknown::0014,ctid::fin6::unknown::0012,14,12
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::oilrig::unknown::0015,ctid::oilrig::unknown::0020,15,20
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::oilrig::unknown::0016,ctid::turla_carbon::unknown::0012,16,12
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::oilrig::unknown::0017,ctid::oilrig::unknown::0018,17,18
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::oilrig::unknown::0018,ctid::turla_carbon::unknown::0015,18,15
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::oilrig::unknown::0019,ctid::oilrig::unknown::0012,19,12
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::oilrig::unknown::0020,ctid::wizard_spider::unknown::0015,20,15
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::oilrig::unknown::0021,ctid::wizard_spider::unknown::0012,21,12
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::oilrig::unknown::0022,ctid::apt29::unknown::0045,22,45
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::oilrig::unknown::0023,ctid::apt29::unknown::0037,23,37
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::oilrig::unknown::0024,ctid::turla_carbon::unknown::0023,24,23
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::oilrig::unknown::0025,ctid::oilrig::unknown::0029,25,29
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::oilrig::unknown::0026,ctid::apt29::unknown::0039,26,39
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::oilrig::unknown::0027,ctid::sandworm::unknown::0026,27,26
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::oilrig::unknown::0028,ctid::apt29::unknown::0063,28,63
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::oilrig::unknown::0029,ctid::sandworm::unknown::0024,29,24
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::oilrig::unknown::0030,ctid::oilrig::unknown::0033,30,33
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::oilrig::unknown::0031,ctid::apt29::unknown::0059,31,59
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::oilrig::unknown::0032,ctid::oilrig::unknown::0024,32,24
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::oilrig::unknown::0033,ctid::apt29::unknown::0030,33,30
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::oilrig::unknown::0035,ctid::sandworm::unknown::0027,35,27
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::oilrig::unknown::0036,ctid::apt29::unknown::0040,36,40
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::sandworm::unknown::0001,ctid::sandworm::unknown::0006,1,6
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::sandworm::unknown::0002,ctid::fin6::unknown::0008,2,8
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::sandworm::unknown::0003,ctid::carbanak::unknown::0004,3,4
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::sandworm::unknown::0004,ctid::wizard_spider::unknown::0004,4,4
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::sandworm::unknown::0005,ctid::oilrig::unknown::0008,5,8
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::sandworm::unknown::0006,ctid::menu_pass::unknown::0001,6,1
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::sandworm::unknown::0007,ctid::oilrig::unknown::0003,7,3
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::sandworm::unknown::0008,ctid::turla_snake::unknown::0003,8,3
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::sandworm::unknown::0009,ctid::carbanak::unknown::0001,9,1
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::sandworm::unknown::0011,ctid::turla_snake::unknown::0013,11,13
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::sandworm::unknown::0012,ctid::carbanak::unknown::0011,12,11
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::sandworm::unknown::0013,ctid::oilrig::unknown::0017,13,17
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::sandworm::unknown::0014,ctid::apt29::unknown::0016,14,16
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::sandworm::unknown::0015,ctid::fin6::unknown::0015,15,15
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::sandworm::unknown::0016,ctid::sandworm::unknown::0014,16,14
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::sandworm::unknown::0017,ctid::apt29::unknown::0019,17,19
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::sandworm::unknown::0018,ctid::oilrig::unknown::0014,18,14
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::sandworm::unknown::0019,ctid::turla_carbon::unknown::0016,19,16
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::sandworm::unknown::0020,ctid::turla_carbon::unknown::0018,20,18
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::sandworm::unknown::0021,ctid::carbanak::unknown::0014,21,14
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::sandworm::unknown::0022,ctid::sandworm::unknown::0028,22,28
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::sandworm::unknown::0023,ctid::oilrig::unknown::0035,23,35
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::sandworm::unknown::0024,ctid::apt29::unknown::0046,24,46
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::sandworm::unknown::0025,ctid::apt29::unknown::0048,25,48
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::sandworm::unknown::0026,ctid::wizard_spider::unknown::0030,26,30
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::sandworm::unknown::0027,ctid::oilrig::unknown::0030,27,30
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::sandworm::unknown::0028,ctid::apt29::unknown::0036,28,36
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::sandworm::unknown::0029,ctid::wizard_spider::unknown::0026,29,26
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::sandworm::unknown::0030,ctid::oilrig::unknown::0023,30,23
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::sandworm::unknown::0031,ctid::sandworm::unknown::0032,31,32
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::sandworm::unknown::0032,ctid::sandworm::unknown::0029,32,29
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::turla_carbon::unknown::0001,ctid::sandworm::unknown::0009,1,9
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::turla_carbon::unknown::0002,ctid::menu_pass::unknown::0009,2,9
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::turla_carbon::unknown::0003,ctid::fin6::unknown::0002,3,2
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::turla_carbon::unknown::0004,ctid::sandworm::unknown::0001,4,1
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::turla_carbon::unknown::0005,ctid::fin7::unknown::0006,5,6
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::turla_carbon::unknown::0006,ctid::wizard_spider::unknown::0001,6,1
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::turla_carbon::unknown::0007,ctid::menu_pass::unknown::0005,7,5
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::turla_carbon::unknown::0008,ctid::turla_snake::unknown::0006,8,6
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::turla_carbon::unknown::0009,ctid::wizard_spider::unknown::0008,9,8
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::turla_carbon::unknown::0010,ctid::carbanak::unknown::0016,10,16
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::turla_carbon::unknown::0011,ctid::carbanak::unknown::0018,11,18
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::turla_carbon::unknown::0012,ctid::turla_snake::unknown::0010,12,10
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::turla_carbon::unknown::0013,ctid::turla_snake::unknown::0016,13,16
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::turla_carbon::unknown::0014,ctid::oilrig::unknown::0013,14,13
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::turla_carbon::unknown::0015,ctid::turla_carbon::unknown::0010,15,10
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::turla_carbon::unknown::0016,ctid::turla_snake::unknown::0019,16,19
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::turla_carbon::unknown::0017,ctid::menu_pass::unknown::0010,17,10
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::turla_carbon::unknown::0018,ctid::oilrig::unknown::0019,18,19
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::turla_carbon::unknown::0019,ctid::turla_snake::unknown::0020,19,20
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::turla_carbon::unknown::0020,ctid::apt29::unknown::0010,20,10
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::turla_carbon::unknown::0021,ctid::sandworm::unknown::0018,21,18
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::turla_carbon::unknown::0022,ctid::apt29::unknown::0042,22,42
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::turla_carbon::unknown::0023,ctid::turla_snake::unknown::0024,23,24
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::turla_snake::unknown::0001,ctid::turla_carbon::unknown::0009,1,9
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::turla_snake::unknown::0002,ctid::wizard_spider::unknown::0003,2,3
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::turla_snake::unknown::0003,ctid::menu_pass::unknown::0008,3,8
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::turla_snake::unknown::0004,ctid::turla_carbon::unknown::0005,4,5
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::turla_snake::unknown::0005,ctid::apt29::unknown::0006,5,6
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::turla_snake::unknown::0006,ctid::apt29::unknown::0003,6,3
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::turla_snake::unknown::0007,ctid::menu_pass::unknown::0003,7,3
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::turla_snake::unknown::0008,ctid::carbanak::unknown::0002,8,2
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::turla_snake::unknown::0009,ctid::turla_carbon::unknown::0006,9,6
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::turla_snake::unknown::0010,ctid::carbanak::unknown::0012,10,12
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::turla_snake::unknown::0011,ctid::apt29::unknown::0012,11,12
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::turla_snake::unknown::0013,ctid::oilrig::unknown::0016,13,16
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::turla_snake::unknown::0014,ctid::wizard_spider::unknown::0011,14,11
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::turla_snake::unknown::0015,ctid::wizard_spider::unknown::0017,15,17
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::turla_snake::unknown::0016,ctid::wizard_spider::unknown::0021,16,21
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::turla_snake::unknown::0017,ctid::apt29::unknown::0018,17,18
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::turla_snake::unknown::0018,ctid::oilrig::unknown::0010,18,10
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::turla_snake::unknown::0019,ctid::wizard_spider::unknown::0020,19,20
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::turla_snake::unknown::0020,ctid::carbanak::unknown::0019,20,19
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::turla_snake::unknown::0021,ctid::carbanak::unknown::0017,21,17
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::turla_snake::unknown::0022,ctid::apt29::unknown::0047,22,47
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::turla_snake::unknown::0023,ctid::sandworm::unknown::0022,23,22
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::turla_snake::unknown::0024,ctid::wizard_spider::unknown::0024,24,24
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::turla_snake::unknown::0025,ctid::apt29::unknown::0032,25,32
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::turla_snake::unknown::0026,ctid::apt29::unknown::0058,26,58
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::turla_snake::unknown::0027,ctid::sandworm::unknown::0025,27,25
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::wizard_spider::unknown::0001,ctid::sandworm::unknown::0005,1,5
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::wizard_spider::unknown::0002,ctid::menu_pass::unknown::0002,2,2
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::wizard_spider::unknown::0003,ctid::sandworm::unknown::0007,3,7
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::wizard_spider::unknown::0004,ctid::sandworm::unknown::0003,4,3
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::wizard_spider::unknown::0005,ctid::oilrig::unknown::0006,5,6
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::wizard_spider::unknown::0006,ctid::fin6::unknown::0003,6,3
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::wizard_spider::unknown::0007,ctid::carbanak::unknown::0006,7,6
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::wizard_spider::unknown::0008,ctid::turla_snake::unknown::0002,8,2
inner,attack_flow,stockpile,42,9042,ctid,0,ctid::wizard_spider::unknown::0009,ctid::apt29::unknown::0004,9,4
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::wizard_spider::unknown::0010,ctid::turla_snake::unknown::0011,10,11
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::wizard_spider::unknown::0011,ctid::turla_carbon::unknown::0020,11,20
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::wizard_spider::unknown::0012,ctid::turla_carbon::unknown::0013,12,13
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::wizard_spider::unknown::0013,ctid::apt29::unknown::0015,13,15
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::wizard_spider::unknown::0014,ctid::turla_carbon::unknown::0017,14,17
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::wizard_spider::unknown::0015,ctid::wizard_spider::unknown::0019,15,19
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::wizard_spider::unknown::0016,ctid::sandworm::unknown::0021,16,21
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::wizard_spider::unknown::0017,ctid::fin6::unknown::0014,17,14
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::wizard_spider::unknown::0019,ctid::fin6::unknown::0016,19,16
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::wizard_spider::unknown::0020,ctid::sandworm::unknown::0015,20,15
inner,attack_flow,stockpile,42,9042,ctid,1,ctid::wizard_spider::unknown::0021,ctid::sandworm::unknown::0020,21,20
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::wizard_spider::unknown::0022,ctid::turla_snake::unknown::0023,22,23
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::wizard_spider::unknown::0023,ctid::sandworm::unknown::0031,23,31
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::wizard_spider::unknown::0024,ctid::apt29::unknown::0043,24,43
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::wizard_spider::unknown::0025,ctid::wizard_spider::unknown::0032,25,32
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::wizard_spider::unknown::0026,ctid::sandworm::unknown::0023,26,23
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::wizard_spider::unknown::0027,ctid::wizard_spider::unknown::0028,27,28
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::wizard_spider::unknown::0028,ctid::apt29::unknown::0044,28,44
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::wizard_spider::unknown::0029,ctid::apt29::unknown::0038,29,38
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::wizard_spider::unknown::0030,ctid::wizard_spider::unknown::0029,30,29
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::wizard_spider::unknown::0031,ctid::oilrig::unknown::0026,31,26
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::wizard_spider::unknown::0032,ctid::apt29::unknown::0060,32,60
inner,attack_flow,stockpile,42,9042,ctid,2,ctid::wizard_spider::unknown::0033,ctid::apt29::unknown::0024,33,24
inner,attack_flow,stockpile,43,9043,ctid,0,ctid::apt29::unknown::0001,ctid::fin6::unknown::0002,1,2
inner,attack_flow,stockpile,43,9043,ctid,0,ctid::apt29::unknown::0002,ctid::carbanak::unknown::0003,2,3
inner,attack_flow,stockpile,43,9043,ctid,0,ctid::apt29::unknown::0003,ctid::menu_pass::unknown::0003,3,3
inner,attack_flow,stockpile,43,9043,ctid,0,ctid::apt29::unknown::0004,ctid::carbanak::unknown::0006,4,6
inner,attack_flow,stockpile,43,9043,ctid,0,ctid::apt29::unknown::0005,ctid::menu_pass::unknown::0002,5,2
inner,attack_flow,stockpile,43,9043,ctid,0,ctid::apt29::unknown::0006,ctid::turla_carbon::unknown::0008,6,8
inner,attack_flow,stockpile,43,9043,ctid,0,ctid::apt29::unknown::0007,ctid::oilrig::unknown::0003,7,3
inner,attack_flow,stockpile,43,9043,ctid,0,ctid::apt29::unknown::0008,ctid::turla_carbon::unknown::0007,8,7
inner,attack_flow,stockpile,43,9043,ctid,0,ctid::apt29::unknown::0009,ctid::wizard_spider::unknown::0002,9,2
inner,attack_flow,stockpile,43,9043,ctid,1,ctid::apt29::unknown::0010,ctid::oilrig::unknown::0011,10,11
inner,attack_flow,stockpile,43,9043,ctid,1,ctid::apt29::unknown::0011,ctid::turla_carbon::unknown::0013,11,13
inner,attack_flow,stockpile,43,9043,ctid,1,ctid::apt29::unknown::0012,ctid::oilrig::unknown::0015,12,15
inner,attack_flow,stockpile,43,9043,ctid,1,ctid::apt29::unknown::0013,ctid::wizard_spider::unknown::0019,13,19
inner,attack_flow,stockpile,43,9043,ctid,1,ctid::apt29::unknown::0014,ctid::turla_snake::unknown::0020,14,20
inner,attack_flow,stockpile,43,9043,ctid,1,ctid::apt29::unknown::0015,ctid::oilrig::unknown::0012,15,12
inner,attack_flow,stockpile,43,9043,ctid,1,ctid::apt29::unknown::0016,ctid::menu_pass::unknown::0010,16,10
inner,attack_flow,stockpile,43,9043,ctid,1,ctid::apt29::unknown::0017,ctid::wizard_spider::unknown::0013,17,13
inner,attack_flow,stockpile,43,9043,ctid,1,ctid::apt29::unknown::0018,ctid::wizard_spider::unknown::0021,18,21
inner,attack_flow,stockpile,43,9043,ctid,1,ctid::apt29::unknown::0019,ctid::turla_snake::unknown::0021,19,21
inner,attack_flow,stockpile,43,9043,ctid,1,ctid::apt29::unknown::0020,ctid::wizard_spider::unknown::0014,20,14
inner,attack_flow,stockpile,43,9043,ctid,1,ctid::apt29::unknown::0021,ctid::oilrig::unknown::0013,21,13
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0022,ctid::wizard_spider::unknown::0024,22,24
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0023,ctid::apt29::unknown::0025,23,25
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0024,ctid::oilrig::unknown::0033,24,33
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0025,ctid::wizard_spider::unknown::0028,25,28
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0026,ctid::wizard_spider::unknown::0027,26,27
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0028,ctid::apt29::unknown::0057,28,57
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0029,ctid::apt29::unknown::0063,29,63
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0030,ctid::sandworm::unknown::0027,30,27
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0031,ctid::oilrig::unknown::0031,31,31
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0032,ctid::apt29::unknown::0046,32,46
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0033,ctid::apt29::unknown::0064,33,64
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0034,ctid::oilrig::unknown::0035,34,35
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0035,ctid::turla_carbon::unknown::0022,35,22
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0036,ctid::apt29::unknown::0045,36,45
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0037,ctid::apt29::unknown::0034,37,34
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0038,ctid::apt29::unknown::0047,38,47
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0039,ctid::wizard_spider::unknown::0029,39,29
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0040,ctid::oilrig::unknown::0030,40,30
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0041,ctid::oilrig::unknown::0022,41,22
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0042,ctid::oilrig::unknown::0027,42,27
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0043,ctid::sandworm::unknown::0032,43,32
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0044,ctid::oilrig::unknown::0026,44,26
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0045,ctid::apt29::unknown::0030,45,30
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0046,ctid::sandworm::unknown::0026,46,26
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0047,ctid::sandworm::unknown::0025,47,25
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0048,ctid::wizard_spider::unknown::0022,48,22
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0049,ctid::turla_snake::unknown::0027,49,27
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0050,ctid::apt29::unknown::0033,50,33
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0051,ctid::apt29::unknown::0041,51,41
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0052,ctid::sandworm::unknown::0022,52,22
inner,attack_flow,stockpile,43,9043,ctid,2,ctid::apt29::unknown::0053,ctid::sandworm::unknown::0024,53,24
