sample_id,source,campaign_id,prefix_len,prefix,raw_prefix,true_label,target_raw_id,org_name,actor,plan_id,scenario_id,mapping_quality,recent_prefix_ids,kg_context,kg_snippet_ids,kg_snippet_types,kg_retrieved_snippet_ids,kg_chars_before,kg_chars_after,kg_empty_reason,flow_file,profile_file,profile_name
attack_flow::Gootloader::0006,attack_flow,Gootloader,6,"[""T1584"",""T1189"",""T1204"",""T1059"",""T1112"",""T1059""]","[""T1584"",""T1189"",""T1204.002"",""T1059.007"",""T1112"",""T1059.001""]",T1053,T1053.005,,,,,,"[""T1059"", ""T1112"", ""T1059""]",WIRTE uses PowerShell | Target ATT&CK ID: T1059.001 | [WIRTE](https://attack.mitre.org/groups/G0090) has used PowerShell for script execution.(Citation: Lab52 WIRTE Apr 2019) ; Lokibot uses Visual Basic | Target ATT&CK ID: T1059.005 | [Lokibot](https://attack.mitre.org/software/S0447) has used VBS scripts and XLS macros for execution.(Citation: Talos Lokibot Jan 2021) ; Fox Kitten uses Command and Scripting Interpreter | Target ATT&CK ID: T1059 | [Fox Kitten](https://attack.mitre.org/groups/G0117) has used a Perl reverse shell to communicate with C2.(Citation: ClearSky Pay2Kitten December 2020) ; RansomHub uses PowerShell | Target ATT&CK ID: T1059.001 | ...,"[""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8"", ""relationship::relationship--00fe415d-9364-4d03-95ee-f1413d996c30""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8"", ""relationship::relationship--00fe415d-9364-4d03-95ee-f1413d996c30"", ""relationship::relationship--01563b41-e89b-4cd2-b018-ee57bf616396"", ""relationship::relationship--0191f3d3-59d3-4fcc-bfff-5fbfa0675cfd""]",1175,665,,Gootloader.afb,,
attack_flow::Gootloader::0007,attack_flow,Gootloader,7,"[""T1584"",""T1189"",""T1204"",""T1059"",""T1112"",""T1059"",""T1053""]","[""T1584"",""T1189"",""T1204.002"",""T1059.007"",""T1112"",""T1059.001"",""T1053.005""]",T1218,T1218.011,,,,,,"[""T1112"", ""T1059"", ""T1053""]",GoldMax uses Scheduled Task | Target ATT&CK ID: T1053.005 | [GoldMax](https://attack.mitre.org/software/S0588) has used scheduled tasks to maintain persistence.(Citation: MSTIC NOBELIUM Mar 2021) ; WIRTE uses PowerShell | Target ATT&CK ID: T1059.001 | [WIRTE](https://attack.mitre.org/groups/G0090) has used PowerShell for script execution.(Citation: Lab52 WIRTE Apr 2019) ; Lokibot uses Visual Basic | Target ATT&CK ID: T1059.005 | [Lokibot](https://attack.mitre.org/software/S0447) has used VBS scripts and XLS macros for execution.(Citation: Talos Lokibot Jan 2021) ; Fox Kitten uses Command and Scripting Interpreter | Target ATT&CK ID: T1059 | [Fox ...,"[""relationship::relationship--005b6fd1-be80-424b-b6df-2ff88d390b1b"", ""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--005b6fd1-be80-424b-b6df-2ff88d390b1b"", ""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8"", ""relationship::relationship--00fe415d-9364-4d03-95ee-f1413d996c30"", ""relationship::relationship--01563b41-e89b-4cd2-b018-ee57bf616396"", ""relationship::relationship--0167fba6-d37d-46ba-bb07-5fc70b864b3f""]",1416,657,,Gootloader.afb,,
attack_flow::Gootloader::0008,attack_flow,Gootloader,8,"[""T1584"",""T1189"",""T1204"",""T1059"",""T1112"",""T1059"",""T1053"",""T1218""]","[""T1584"",""T1189"",""T1204.002"",""T1059.007"",""T1112"",""T1059.001"",""T1053.005"",""T1218.011""]",T1087,T1087,,,,,,"[""T1059"", ""T1053"", ""T1218""]",GoldMax uses Scheduled Task | Target ATT&CK ID: T1053.005 | [GoldMax](https://attack.mitre.org/software/S0588) has used scheduled tasks to maintain persistence.(Citation: MSTIC NOBELIUM Mar 2021) ; WIRTE uses PowerShell | Target ATT&CK ID: T1059.001 | [WIRTE](https://attack.mitre.org/groups/G0090) has used PowerShell for script execution.(Citation: Lab52 WIRTE Apr 2019) ; Lokibot uses Visual Basic | Target ATT&CK ID: T1059.005 | [Lokibot](https://attack.mitre.org/software/S0447) has used VBS scripts and XLS macros for execution.(Citation: Talos Lokibot Jan 2021) ; Fox Kitten uses Command and Scripting Interpreter | Target ATT&CK ID: T1059 | [Fox ...,"[""relationship::relationship--005b6fd1-be80-424b-b6df-2ff88d390b1b"", ""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--005b6fd1-be80-424b-b6df-2ff88d390b1b"", ""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8"", ""relationship::relationship--00fe415d-9364-4d03-95ee-f1413d996c30"", ""relationship::relationship--01563b41-e89b-4cd2-b018-ee57bf616396"", ""relationship::relationship--0191f3d3-59d3-4fcc-bfff-5fbfa0675cfd""]",1373,657,,Gootloader.afb,,
attack_flow::Gootloader::0009,attack_flow,Gootloader,9,"[""T1584"",""T1189"",""T1204"",""T1059"",""T1112"",""T1059"",""T1053"",""T1218"",""T1087""]","[""T1584"",""T1189"",""T1204.002"",""T1059.007"",""T1112"",""T1059.001"",""T1053.005"",""T1218.011"",""T1087""]",T1059,T1059.001,,,,,,"[""T1053"", ""T1218"", ""T1087""]",GoldMax uses Scheduled Task | Target ATT&CK ID: T1053.005 | [GoldMax](https://attack.mitre.org/software/S0588) has used scheduled tasks to maintain persistence.(Citation: MSTIC NOBELIUM Mar 2021) ; DUSTTRAP uses Domain Account | Target ATT&CK ID: T1087.002 | [DUSTTRAP](https://attack.mitre.org/software/S1159) can enumerate domain accounts.(Citation: Google Cloud APT41 2024) ; Aquatic Panda uses Account Discovery | Target ATT&CK ID: T1087 | [Aquatic Panda](https://attack.mitre.org/groups/G0143) used the <code>last</code> command in Linux environments to identify recently logged-in users on victim machines.(Citation: Crowdstrike ... ; TA505 uses Email Account | Target ATT&CK ID: T1087.003 ...,"[""relationship::relationship--005b6fd1-be80-424b-b6df-2ff88d390b1b"", ""relationship::relationship--0136018a-db45-4517-9834-7261488bc3fe"", ""relationship::relationship--02b38264-044a-47ee-b8d8-a08cbb115d06"", ""relationship::relationship--02c88228-8275-42a7-9c3a-d5393556bceb""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--005b6fd1-be80-424b-b6df-2ff88d390b1b"", ""relationship::relationship--0136018a-db45-4517-9834-7261488bc3fe"", ""relationship::relationship--02b38264-044a-47ee-b8d8-a08cbb115d06"", ""relationship::relationship--02c88228-8275-42a7-9c3a-d5393556bceb"", ""relationship::relationship--0327e5d8-877c-4efe-bedc-9807279d74dc"", ""relationship::relationship--036fcb1f-4cc1-4b48-bb9b-9312c9c8d9d9""]",1372,699,,Gootloader.afb,,
attack_flow::Gootloader::0010,attack_flow,Gootloader,10,"[""T1584"",""T1189"",""T1204"",""T1059"",""T1112"",""T1059"",""T1053"",""T1218"",""T1087"",""T1059""]","[""T1584"",""T1189"",""T1204.002"",""T1059.007"",""T1112"",""T1059.001"",""T1053.005"",""T1218.011"",""T1087"",""T1059.001""]",T1562,T1562.001,,,,,,"[""T1218"", ""T1087"", ""T1059""]",WIRTE uses PowerShell | Target ATT&CK ID: T1059.001 | [WIRTE](https://attack.mitre.org/groups/G0090) has used PowerShell for script execution.(Citation: Lab52 WIRTE Apr 2019) ; Lokibot uses Visual Basic | Target ATT&CK ID: T1059.005 | [Lokibot](https://attack.mitre.org/software/S0447) has used VBS scripts and XLS macros for execution.(Citation: Talos Lokibot Jan 2021) ; Fox Kitten uses Command and Scripting Interpreter | Target ATT&CK ID: T1059 | [Fox Kitten](https://attack.mitre.org/groups/G0117) has used a Perl reverse shell to communicate with C2.(Citation: ClearSky Pay2Kitten December 2020) ; RansomHub uses PowerShell | Target ATT&CK ID: T1059.001 | ...,"[""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8"", ""relationship::relationship--00fe415d-9364-4d03-95ee-f1413d996c30""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8"", ""relationship::relationship--00fe415d-9364-4d03-95ee-f1413d996c30"", ""relationship::relationship--0136018a-db45-4517-9834-7261488bc3fe"", ""relationship::relationship--01563b41-e89b-4cd2-b018-ee57bf616396"", ""relationship::relationship--0191f3d3-59d3-4fcc-bfff-5fbfa0675cfd""]",1356,665,,Gootloader.afb,,
attack_flow::Gootloader::0011,attack_flow,Gootloader,11,"[""T1584"",""T1189"",""T1204"",""T1059"",""T1112"",""T1059"",""T1053"",""T1218"",""T1087"",""T1059"",""T1562""]","[""T1584"",""T1189"",""T1204.002"",""T1059.007"",""T1112"",""T1059.001"",""T1053.005"",""T1218.011"",""T1087"",""T1059.001"",""T1562.001""]",T1059,T1059,,,,,,"[""T1087"", ""T1059"", ""T1562""]",WIRTE uses PowerShell | Target ATT&CK ID: T1059.001 | [WIRTE](https://attack.mitre.org/groups/G0090) has used PowerShell for script execution.(Citation: Lab52 WIRTE Apr 2019) ; Lokibot uses Visual Basic | Target ATT&CK ID: T1059.005 | [Lokibot](https://attack.mitre.org/software/S0447) has used VBS scripts and XLS macros for execution.(Citation: Talos Lokibot Jan 2021) ; Fox Kitten uses Command and Scripting Interpreter | Target ATT&CK ID: T1059 | [Fox Kitten](https://attack.mitre.org/groups/G0117) has used a Perl reverse shell to communicate with C2.(Citation: ClearSky Pay2Kitten December 2020) ; RansomHub uses PowerShell | Target ATT&CK ID: T1059.001 | ...,"[""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8"", ""relationship::relationship--00fe415d-9364-4d03-95ee-f1413d996c30""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8"", ""relationship::relationship--00fe415d-9364-4d03-95ee-f1413d996c30"", ""relationship::relationship--0136018a-db45-4517-9834-7261488bc3fe"", ""relationship::relationship--01563b41-e89b-4cd2-b018-ee57bf616396"", ""relationship::relationship--0191f3d3-59d3-4fcc-bfff-5fbfa0675cfd""]",1356,665,,Gootloader.afb,,
attack_flow::Gootloader::0012,attack_flow,Gootloader,12,"[""T1584"",""T1189"",""T1204"",""T1059"",""T1112"",""T1059"",""T1053"",""T1218"",""T1087"",""T1059"",""T1562"",""T1059""]","[""T1584"",""T1189"",""T1204.002"",""T1059.007"",""T1112"",""T1059.001"",""T1053.005"",""T1218.011"",""T1087"",""T1059.001"",""T1562.001"",""T1059""]",T1047,T1047,,,,,,"[""T1059"", ""T1562"", ""T1059""]",WIRTE uses PowerShell | Target ATT&CK ID: T1059.001 | [WIRTE](https://attack.mitre.org/groups/G0090) has used PowerShell for script execution.(Citation: Lab52 WIRTE Apr 2019) ; Lokibot uses Visual Basic | Target ATT&CK ID: T1059.005 | [Lokibot](https://attack.mitre.org/software/S0447) has used VBS scripts and XLS macros for execution.(Citation: Talos Lokibot Jan 2021) ; Fox Kitten uses Command and Scripting Interpreter | Target ATT&CK ID: T1059 | [Fox Kitten](https://attack.mitre.org/groups/G0117) has used a Perl reverse shell to communicate with C2.(Citation: ClearSky Pay2Kitten December 2020) ; RansomHub uses PowerShell | Target ATT&CK ID: T1059.001 | ...,"[""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8"", ""relationship::relationship--00fe415d-9364-4d03-95ee-f1413d996c30""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8"", ""relationship::relationship--00fe415d-9364-4d03-95ee-f1413d996c30"", ""relationship::relationship--01563b41-e89b-4cd2-b018-ee57bf616396"", ""relationship::relationship--0191f3d3-59d3-4fcc-bfff-5fbfa0675cfd""]",1175,665,,Gootloader.afb,,
attack_flow::Gootloader::0013,attack_flow,Gootloader,13,"[""T1584"",""T1189"",""T1204"",""T1059"",""T1112"",""T1059"",""T1053"",""T1218"",""T1087"",""T1059"",""T1562"",""T1059"",""T1047""]","[""T1584"",""T1189"",""T1204.002"",""T1059.007"",""T1112"",""T1059.001"",""T1053.005"",""T1218.011"",""T1087"",""T1059.001"",""T1562.001"",""T1059"",""T1047""]",T1518,T1518.001,,,,,,"[""T1562"", ""T1059"", ""T1047""]",Ursnif uses Windows Management Instrumentation | Target ATT&CK ID: T1047 | [Ursnif](https://attack.mitre.org/software/S0386) droppers have used WMI classes to execute [PowerShell](https://attack.mitre.org/techniques/T1059/001) commands.(Citation: Bromium ... ; WIRTE uses PowerShell | Target ATT&CK ID: T1059.001 | [WIRTE](https://attack.mitre.org/groups/G0090) has used PowerShell for script execution.(Citation: Lab52 WIRTE Apr 2019) ; Lokibot uses Visual Basic | Target ATT&CK ID: T1059.005 | [Lokibot](https://attack.mitre.org/software/S0447) has used VBS scripts and XLS macros for execution.(Citation: Talos Lokibot Jan 2021) ; Fox Kitten uses Command and Scripting Interpreter | Target ...,"[""relationship::relationship--d9c20d20-cd4a-45cf-81a2-e9a8f6c9e78c"", ""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--d9c20d20-cd4a-45cf-81a2-e9a8f6c9e78c"", ""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8"", ""relationship::relationship--00fe415d-9364-4d03-95ee-f1413d996c30"", ""relationship::relationship--01000868-19de-44dd-bea5-ad30dae460ad""]",1306,696,,Gootloader.afb,,
attack_flow::Gootloader::0014,attack_flow,Gootloader,14,"[""T1584"",""T1189"",""T1204"",""T1059"",""T1112"",""T1059"",""T1053"",""T1218"",""T1087"",""T1059"",""T1562"",""T1059"",""T1047"",""T1518""]","[""T1584"",""T1189"",""T1204.002"",""T1059.007"",""T1112"",""T1059.001"",""T1053.005"",""T1218.011"",""T1087"",""T1059.001"",""T1562.001"",""T1059"",""T1047"",""T1518.001""]",T1059,T1059.001,,,,,,"[""T1059"", ""T1047"", ""T1518""]",Ursnif uses Windows Management Instrumentation | Target ATT&CK ID: T1047 | [Ursnif](https://attack.mitre.org/software/S0386) droppers have used WMI classes to execute [PowerShell](https://attack.mitre.org/techniques/T1059/001) commands.(Citation: Bromium ... ; WIRTE uses PowerShell | Target ATT&CK ID: T1059.001 | [WIRTE](https://attack.mitre.org/groups/G0090) has used PowerShell for script execution.(Citation: Lab52 WIRTE Apr 2019) ; Lokibot uses Visual Basic | Target ATT&CK ID: T1059.005 | [Lokibot](https://attack.mitre.org/software/S0447) has used VBS scripts and XLS macros for execution.(Citation: Talos Lokibot Jan 2021) ; Fox Kitten uses Command and Scripting Interpreter | Target ...,"[""relationship::relationship--d9c20d20-cd4a-45cf-81a2-e9a8f6c9e78c"", ""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--d9c20d20-cd4a-45cf-81a2-e9a8f6c9e78c"", ""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8"", ""relationship::relationship--00fe415d-9364-4d03-95ee-f1413d996c30"", ""relationship::relationship--01000868-19de-44dd-bea5-ad30dae460ad""]",1306,696,,Gootloader.afb,,
attack_flow::Gootloader::0015,attack_flow,Gootloader,15,"[""T1584"",""T1189"",""T1204"",""T1059"",""T1112"",""T1059"",""T1053"",""T1218"",""T1087"",""T1059"",""T1562"",""T1059"",""T1047"",""T1518"",""T1059""]","[""T1584"",""T1189"",""T1204.002"",""T1059.007"",""T1112"",""T1059.001"",""T1053.005"",""T1218.011"",""T1087"",""T1059.001"",""T1562.001"",""T1059"",""T1047"",""T1518.001"",""T1059.001""]",T1059,T1059.001,,,,,,"[""T1047"", ""T1518"", ""T1059""]",Ursnif uses Windows Management Instrumentation | Target ATT&CK ID: T1047 | [Ursnif](https://attack.mitre.org/software/S0386) droppers have used WMI classes to execute [PowerShell](https://attack.mitre.org/techniques/T1059/001) commands.(Citation: Bromium ... ; WIRTE uses PowerShell | Target ATT&CK ID: T1059.001 | [WIRTE](https://attack.mitre.org/groups/G0090) has used PowerShell for script execution.(Citation: Lab52 WIRTE Apr 2019) ; Lokibot uses Visual Basic | Target ATT&CK ID: T1059.005 | [Lokibot](https://attack.mitre.org/software/S0447) has used VBS scripts and XLS macros for execution.(Citation: Talos Lokibot Jan 2021) ; Fox Kitten uses Command and Scripting Interpreter | Target ...,"[""relationship::relationship--d9c20d20-cd4a-45cf-81a2-e9a8f6c9e78c"", ""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--d9c20d20-cd4a-45cf-81a2-e9a8f6c9e78c"", ""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8"", ""relationship::relationship--00fe415d-9364-4d03-95ee-f1413d996c30"", ""relationship::relationship--01000868-19de-44dd-bea5-ad30dae460ad""]",1306,696,,Gootloader.afb,,
attack_flow::Gootloader::0016,attack_flow,Gootloader,16,"[""T1584"",""T1189"",""T1204"",""T1059"",""T1112"",""T1059"",""T1053"",""T1218"",""T1087"",""T1059"",""T1562"",""T1059"",""T1047"",""T1518"",""T1059"",""T1059""]","[""T1584"",""T1189"",""T1204.002"",""T1059.007"",""T1112"",""T1059.001"",""T1053.005"",""T1218.011"",""T1087"",""T1059.001"",""T1562.001"",""T1059"",""T1047"",""T1518.001"",""T1059.001"",""T1059.001""]",T1555,T1555,,,,,,"[""T1518"", ""T1059"", ""T1059""]",WIRTE uses PowerShell | Target ATT&CK ID: T1059.001 | [WIRTE](https://attack.mitre.org/groups/G0090) has used PowerShell for script execution.(Citation: Lab52 WIRTE Apr 2019) ; Lokibot uses Visual Basic | Target ATT&CK ID: T1059.005 | [Lokibot](https://attack.mitre.org/software/S0447) has used VBS scripts and XLS macros for execution.(Citation: Talos Lokibot Jan 2021) ; Fox Kitten uses Command and Scripting Interpreter | Target ATT&CK ID: T1059 | [Fox Kitten](https://attack.mitre.org/groups/G0117) has used a Perl reverse shell to communicate with C2.(Citation: ClearSky Pay2Kitten December 2020) ; RansomHub uses PowerShell | Target ATT&CK ID: T1059.001 | ...,"[""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8"", ""relationship::relationship--00fe415d-9364-4d03-95ee-f1413d996c30""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8"", ""relationship::relationship--00fe415d-9364-4d03-95ee-f1413d996c30"", ""relationship::relationship--01563b41-e89b-4cd2-b018-ee57bf616396"", ""relationship::relationship--0191f3d3-59d3-4fcc-bfff-5fbfa0675cfd""]",1175,665,,Gootloader.afb,,
