score_row,held_out_source,seed,learning_rate,epoch,beta,sample_id,campaign_id
1234,ctid,46,0.001,40,0.1,ctid::turla_carbon::unknown::0001,turla_carbon::unknown
1235,ctid,46,0.001,40,0.1,ctid::turla_carbon::unknown::0002,turla_carbon::unknown
1236,ctid,46,0.001,40,0.1,ctid::turla_carbon::unknown::0003,turla_carbon::unknown
1237,ctid,46,0.001,40,0.1,ctid::turla_carbon::unknown::0004,turla_carbon::unknown
1238,ctid,46,0.001,40,0.1,ctid::turla_carbon::unknown::0005,turla_carbon::unknown
1239,ctid,46,0.001,40,0.1,ctid::turla_carbon::unknown::0006,turla_carbon::unknown
1240,ctid,46,0.001,40,0.1,ctid::turla_carbon::unknown::0007,turla_carbon::unknown
1241,ctid,46,0.001,40,0.1,ctid::turla_carbon::unknown::0008,turla_carbon::unknown
1242,ctid,46,0.001,40,0.1,ctid::turla_carbon::unknown::0009,turla_carbon::unknown
1243,ctid,46,0.001,40,0.1,ctid::turla_carbon::unknown::0010,turla_carbon::unknown
1244,ctid,46,0.001,40,0.1,ctid::turla_carbon::unknown::0011,turla_carbon::unknown
1245,ctid,46,0.001,40,0.1,ctid::turla_carbon::unknown::0012,turla_carbon::unknown
1246,ctid,46,0.001,40,0.1,ctid::turla_carbon::unknown::0013,turla_carbon::unknown
1247,ctid,46,0.001,40,0.1,ctid::turla_carbon::unknown::0014,turla_carbon::unknown
1248,ctid,46,0.001,40,0.1,ctid::turla_carbon::unknown::0015,turla_carbon::unknown
1249,ctid,46,0.001,40,0.1,ctid::turla_carbon::unknown::0016,turla_carbon::unknown
1250,ctid,46,0.001,40,0.1,ctid::turla_carbon::unknown::0017,turla_carbon::unknown
1251,ctid,46,0.001,40,0.1,ctid::turla_carbon::unknown::0018,turla_carbon::unknown
1252,ctid,46,0.001,40,0.1,ctid::turla_carbon::unknown::0019,turla_carbon::unknown
1253,ctid,46,0.001,40,0.1,ctid::turla_carbon::unknown::0020,turla_carbon::unknown
1254,ctid,46,0.001,40,0.1,ctid::turla_carbon::unknown::0021,turla_carbon::unknown
1255,ctid,46,0.001,40,0.1,ctid::turla_carbon::unknown::0022,turla_carbon::unknown
1256,ctid,46,0.001,40,0.1,ctid::turla_carbon::unknown::0023,turla_carbon::unknown
1257,ctid,46,0.001,40,0.1,ctid::turla_snake::unknown::0001,turla_snake::unknown
1258,ctid,46,0.001,40,0.1,ctid::turla_snake::unknown::0002,turla_snake::unknown
1259,ctid,46,0.001,40,0.1,ctid::turla_snake::unknown::0003,turla_snake::unknown
1260,ctid,46,0.001,40,0.1,ctid::turla_snake::unknown::0004,turla_snake::unknown
1261,ctid,46,0.001,40,0.1,ctid::turla_snake::unknown::0005,turla_snake::unknown
1262,ctid,46,0.001,40,0.1,ctid::turla_snake::unknown::0006,turla_snake::unknown
1263,ctid,46,0.001,40,0.1,ctid::turla_snake::unknown::0007,turla_snake::unknown
1264,ctid,46,0.001,40,0.1,ctid::turla_snake::unknown::0008,turla_snake::unknown
1265,ctid,46,0.001,40,0.1,ctid::turla_snake::unknown::0009,turla_snake::unknown
1266,ctid,46,0.001,40,0.1,ctid::turla_snake::unknown::0010,turla_snake::unknown
1267,ctid,46,0.001,40,0.1,ctid::turla_snake::unknown::0011,turla_snake::unknown
1268,ctid,46,0.001,40,0.1,ctid::turla_snake::unknown::0013,turla_snake::unknown
1269,ctid,46,0.001,40,0.1,ctid::turla_snake::unknown::0014,turla_snake::unknown
1270,ctid,46,0.001,40,0.1,ctid::turla_snake::unknown::0015,turla_snake::unknown
1271,ctid,46,0.001,40,0.1,ctid::turla_snake::unknown::0016,turla_snake::unknown
1272,ctid,46,0.001,40,0.1,ctid::turla_snake::unknown::0017,turla_snake::unknown
1273,ctid,46,0.001,40,0.1,ctid::turla_snake::unknown::0018,turla_snake::unknown
1274,ctid,46,0.001,40,0.1,ctid::turla_snake::unknown::0019,turla_snake::unknown
1275,ctid,46,0.001,40,0.1,ctid::turla_snake::unknown::0020,turla_snake::unknown
1276,ctid,46,0.001,40,0.1,ctid::turla_snake::unknown::0021,turla_snake::unknown
1277,ctid,46,0.001,40,0.1,ctid::turla_snake::unknown::0022,turla_snake::unknown
1278,ctid,46,0.001,40,0.1,ctid::turla_snake::unknown::0023,turla_snake::unknown
1279,ctid,46,0.001,40,0.1,ctid::turla_snake::unknown::0024,turla_snake::unknown
1280,ctid,46,0.001,40,0.1,ctid::turla_snake::unknown::0025,turla_snake::unknown
1281,ctid,46,0.001,40,0.1,ctid::turla_snake::unknown::0026,turla_snake::unknown
1282,ctid,46,0.001,40,0.1,ctid::turla_snake::unknown::0027,turla_snake::unknown
1283,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0001,wizard_spider::unknown
1284,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0002,wizard_spider::unknown
1285,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0003,wizard_spider::unknown
1286,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0004,wizard_spider::unknown
1287,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0005,wizard_spider::unknown
1288,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0006,wizard_spider::unknown
1289,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0007,wizard_spider::unknown
1290,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0008,wizard_spider::unknown
1291,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0009,wizard_spider::unknown
1292,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0010,wizard_spider::unknown
1293,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0011,wizard_spider::unknown
1294,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0012,wizard_spider::unknown
1295,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0013,wizard_spider::unknown
1296,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0014,wizard_spider::unknown
1297,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0015,wizard_spider::unknown
1298,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0016,wizard_spider::unknown
1299,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0017,wizard_spider::unknown
1300,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0019,wizard_spider::unknown
1301,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0020,wizard_spider::unknown
1302,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0021,wizard_spider::unknown
1303,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0022,wizard_spider::unknown
1304,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0023,wizard_spider::unknown
1305,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0024,wizard_spider::unknown
1306,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0025,wizard_spider::unknown
1307,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0026,wizard_spider::unknown
1308,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0027,wizard_spider::unknown
1309,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0028,wizard_spider::unknown
1310,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0029,wizard_spider::unknown
1311,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0030,wizard_spider::unknown
1312,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0031,wizard_spider::unknown
1313,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0032,wizard_spider::unknown
1314,ctid,46,0.001,40,0.1,ctid::wizard_spider::unknown::0033,wizard_spider::unknown
1315,attack_flow,42,0.001,100,0.2,attack_flow::Black Basta Ransomware::0001,Black Basta Ransomware
1316,attack_flow,42,0.001,100,0.2,attack_flow::Black Basta Ransomware::0002,Black Basta Ransomware
1317,attack_flow,42,0.001,100,0.2,attack_flow::Black Basta Ransomware::0003,Black Basta Ransomware
1318,attack_flow,42,0.001,100,0.2,attack_flow::Black Basta Ransomware::0004,Black Basta Ransomware
1319,attack_flow,42,0.001,100,0.2,attack_flow::Black Basta Ransomware::0005,Black Basta Ransomware
1320,attack_flow,42,0.001,100,0.2,attack_flow::Black Basta Ransomware::0006,Black Basta Ransomware
1321,attack_flow,42,0.001,100,0.2,attack_flow::Black Basta Ransomware::0007,Black Basta Ransomware
1322,attack_flow,42,0.001,100,0.2,attack_flow::Black Basta Ransomware::0008,Black Basta Ransomware
1323,attack_flow,42,0.001,100,0.2,attack_flow::Black Basta Ransomware::0009,Black Basta Ransomware
1324,attack_flow,42,0.001,100,0.2,attack_flow::Black Basta Ransomware::0010,Black Basta Ransomware
1325,attack_flow,42,0.001,100,0.2,attack_flow::Black Basta Ransomware::0011,Black Basta Ransomware
1326,attack_flow,42,0.001,100,0.2,attack_flow::Black Basta Ransomware::0012,Black Basta Ransomware
1327,attack_flow,42,0.001,100,0.2,attack_flow::Black Basta Ransomware::0013,Black Basta Ransomware
1328,attack_flow,42,0.001,100,0.2,attack_flow::Black Basta Ransomware::0014,Black Basta Ransomware
1329,attack_flow,42,0.001,100,0.2,attack_flow::Black Basta Ransomware::0015,Black Basta Ransomware
1330,attack_flow,42,0.001,100,0.2,attack_flow::Black Basta Ransomware::0016,Black Basta Ransomware
1331,attack_flow,42,0.001,100,0.2,attack_flow::Black Basta Ransomware::0017,Black Basta Ransomware
1332,attack_flow,42,0.001,100,0.2,attack_flow::Black Basta Ransomware::0018,Black Basta Ransomware
1333,attack_flow,42,0.001,100,0.2,attack_flow::Black Basta Ransomware::0019,Black Basta Ransomware
1334,attack_flow,42,0.001,100,0.2,attack_flow::Black Basta Ransomware::0020,Black Basta Ransomware
1335,attack_flow,42,0.001,100,0.2,attack_flow::Black Basta Ransomware::0021,Black Basta Ransomware
1336,attack_flow,42,0.001,100,0.2,attack_flow::Black Basta Ransomware::0022,Black Basta Ransomware
1337,attack_flow,42,0.001,100,0.2,attack_flow::Black Basta Ransomware::0023,Black Basta Ransomware
1338,attack_flow,42,0.001,100,0.2,attack_flow::Black Basta Ransomware::0024,Black Basta Ransomware
1339,attack_flow,42,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0001,CISA AA22-138B VMWare Workspace (Alt)
1340,attack_flow,42,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0002,CISA AA22-138B VMWare Workspace (Alt)
1341,attack_flow,42,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0003,CISA AA22-138B VMWare Workspace (Alt)
1342,attack_flow,42,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0004,CISA AA22-138B VMWare Workspace (Alt)
1343,attack_flow,42,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0005,CISA AA22-138B VMWare Workspace (Alt)
1344,attack_flow,42,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0006,CISA AA22-138B VMWare Workspace (Alt)
1345,attack_flow,42,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0007,CISA AA22-138B VMWare Workspace (Alt)
1346,attack_flow,42,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0008,CISA AA22-138B VMWare Workspace (Alt)
1347,attack_flow,42,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0001,CISA AA22-138B VMWare Workspace (TA1)
1348,attack_flow,42,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0002,CISA AA22-138B VMWare Workspace (TA1)
1349,attack_flow,42,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0003,CISA AA22-138B VMWare Workspace (TA1)
1350,attack_flow,42,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0004,CISA AA22-138B VMWare Workspace (TA1)
1351,attack_flow,42,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0005,CISA AA22-138B VMWare Workspace (TA1)
1352,attack_flow,42,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0006,CISA AA22-138B VMWare Workspace (TA1)
1353,attack_flow,42,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0007,CISA AA22-138B VMWare Workspace (TA1)
1354,attack_flow,42,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0008,CISA AA22-138B VMWare Workspace (TA1)
1355,attack_flow,42,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0001,CISA AA22-138B VMWare Workspace (TA2)
1356,attack_flow,42,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0002,CISA AA22-138B VMWare Workspace (TA2)
1357,attack_flow,42,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0003,CISA AA22-138B VMWare Workspace (TA2)
1358,attack_flow,42,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0004,CISA AA22-138B VMWare Workspace (TA2)
1359,attack_flow,42,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0005,CISA AA22-138B VMWare Workspace (TA2)
1360,attack_flow,42,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0006,CISA AA22-138B VMWare Workspace (TA2)
1361,attack_flow,42,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0007,CISA AA22-138B VMWare Workspace (TA2)
1362,attack_flow,42,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0008,CISA AA22-138B VMWare Workspace (TA2)
1363,attack_flow,42,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0009,CISA AA22-138B VMWare Workspace (TA2)
1364,attack_flow,42,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0010,CISA AA22-138B VMWare Workspace (TA2)
1365,attack_flow,42,0.001,100,0.2,attack_flow::CISA Iranian APT::0001,CISA Iranian APT
1366,attack_flow,42,0.001,100,0.2,attack_flow::CISA Iranian APT::0002,CISA Iranian APT
1367,attack_flow,42,0.001,100,0.2,attack_flow::CISA Iranian APT::0003,CISA Iranian APT
1368,attack_flow,42,0.001,100,0.2,attack_flow::CISA Iranian APT::0004,CISA Iranian APT
1369,attack_flow,42,0.001,100,0.2,attack_flow::CISA Iranian APT::0005,CISA Iranian APT
1370,attack_flow,42,0.001,100,0.2,attack_flow::CISA Iranian APT::0006,CISA Iranian APT
1371,attack_flow,42,0.001,100,0.2,attack_flow::CISA Iranian APT::0007,CISA Iranian APT
1372,attack_flow,42,0.001,100,0.2,attack_flow::CISA Iranian APT::0008,CISA Iranian APT
1373,attack_flow,42,0.001,100,0.2,attack_flow::CISA Iranian APT::0009,CISA Iranian APT
1374,attack_flow,42,0.001,100,0.2,attack_flow::CISA Iranian APT::0010,CISA Iranian APT
1375,attack_flow,42,0.001,100,0.2,attack_flow::CISA Iranian APT::0011,CISA Iranian APT
1376,attack_flow,42,0.001,100,0.2,attack_flow::CISA Iranian APT::0012,CISA Iranian APT
1377,attack_flow,42,0.001,100,0.2,attack_flow::CISA Iranian APT::0013,CISA Iranian APT
1378,attack_flow,42,0.001,100,0.2,attack_flow::CISA Iranian APT::0014,CISA Iranian APT
1379,attack_flow,42,0.001,100,0.2,attack_flow::CISA Iranian APT::0015,CISA Iranian APT
1380,attack_flow,42,0.001,100,0.2,attack_flow::CISA Iranian APT::0016,CISA Iranian APT
1381,attack_flow,42,0.001,100,0.2,attack_flow::CISA Iranian APT::0017,CISA Iranian APT
1382,attack_flow,42,0.001,100,0.2,attack_flow::CISA Iranian APT::0018,CISA Iranian APT
1383,attack_flow,42,0.001,100,0.2,attack_flow::CISA Iranian APT::0019,CISA Iranian APT
1384,attack_flow,42,0.001,100,0.2,attack_flow::CISA Iranian APT::0020,CISA Iranian APT
1385,attack_flow,42,0.001,100,0.2,attack_flow::CISA Iranian APT::0021,CISA Iranian APT
1386,attack_flow,42,0.001,100,0.2,attack_flow::Cobalt Kitty Campaign::0001,Cobalt Kitty Campaign
1387,attack_flow,42,0.001,100,0.2,attack_flow::Cobalt Kitty Campaign::0002,Cobalt Kitty Campaign
1388,attack_flow,42,0.001,100,0.2,attack_flow::Cobalt Kitty Campaign::0003,Cobalt Kitty Campaign
1389,attack_flow,42,0.001,100,0.2,attack_flow::Cobalt Kitty Campaign::0004,Cobalt Kitty Campaign
1390,attack_flow,42,0.001,100,0.2,attack_flow::Cobalt Kitty Campaign::0005,Cobalt Kitty Campaign
1391,attack_flow,42,0.001,100,0.2,attack_flow::Cobalt Kitty Campaign::0006,Cobalt Kitty Campaign
1392,attack_flow,42,0.001,100,0.2,attack_flow::Cobalt Kitty Campaign::0007,Cobalt Kitty Campaign
1393,attack_flow,42,0.001,100,0.2,attack_flow::Cobalt Kitty Campaign::0008,Cobalt Kitty Campaign
1394,attack_flow,42,0.001,100,0.2,attack_flow::Cobalt Kitty Campaign::0009,Cobalt Kitty Campaign
1395,attack_flow,42,0.001,100,0.2,attack_flow::Cobalt Kitty Campaign::0010,Cobalt Kitty Campaign
1396,attack_flow,42,0.001,100,0.2,attack_flow::Cobalt Kitty Campaign::0011,Cobalt Kitty Campaign
1397,attack_flow,42,0.001,100,0.2,attack_flow::Conti CISA Alert::0001,Conti CISA Alert
1398,attack_flow,42,0.001,100,0.2,attack_flow::Conti CISA Alert::0002,Conti CISA Alert
1399,attack_flow,42,0.001,100,0.2,attack_flow::Conti CISA Alert::0003,Conti CISA Alert
1400,attack_flow,42,0.001,100,0.2,attack_flow::Conti CISA Alert::0004,Conti CISA Alert
1401,attack_flow,42,0.001,100,0.2,attack_flow::Conti CISA Alert::0005,Conti CISA Alert
1402,attack_flow,42,0.001,100,0.2,attack_flow::Conti PWC::0001,Conti PWC
1403,attack_flow,42,0.001,100,0.2,attack_flow::Conti PWC::0002,Conti PWC
1404,attack_flow,42,0.001,100,0.2,attack_flow::Conti PWC::0003,Conti PWC
1405,attack_flow,42,0.001,100,0.2,attack_flow::Conti Ransomware::0001,Conti Ransomware
1406,attack_flow,42,0.001,100,0.2,attack_flow::Conti Ransomware::0002,Conti Ransomware
1407,attack_flow,42,0.001,100,0.2,attack_flow::Conti Ransomware::0003,Conti Ransomware
1408,attack_flow,42,0.001,100,0.2,attack_flow::Conti Ransomware::0004,Conti Ransomware
1409,attack_flow,42,0.001,100,0.2,attack_flow::Conti Ransomware::0005,Conti Ransomware
1410,attack_flow,42,0.001,100,0.2,attack_flow::Conti Ransomware::0006,Conti Ransomware
1411,attack_flow,42,0.001,100,0.2,attack_flow::Conti Ransomware::0007,Conti Ransomware
1412,attack_flow,42,0.001,100,0.2,attack_flow::Conti Ransomware::0008,Conti Ransomware
1413,attack_flow,42,0.001,100,0.2,attack_flow::Conti Ransomware::0009,Conti Ransomware
1414,attack_flow,42,0.001,100,0.2,attack_flow::Conti Ransomware::0010,Conti Ransomware
1415,attack_flow,42,0.001,100,0.2,attack_flow::Conti Ransomware::0011,Conti Ransomware
1416,attack_flow,42,0.001,100,0.2,attack_flow::Conti Ransomware::0012,Conti Ransomware
1417,attack_flow,42,0.001,100,0.2,attack_flow::Conti Ransomware::0014,Conti Ransomware
1418,attack_flow,42,0.001,100,0.2,attack_flow::Conti Ransomware::0015,Conti Ransomware
1419,attack_flow,42,0.001,100,0.2,attack_flow::DFIR - BumbleBee Round 2::0001,DFIR - BumbleBee Round 2
1420,attack_flow,42,0.001,100,0.2,attack_flow::DFIR - BumbleBee Round 2::0002,DFIR - BumbleBee Round 2
1421,attack_flow,42,0.001,100,0.2,attack_flow::DFIR - BumbleBee Round 2::0003,DFIR - BumbleBee Round 2
1422,attack_flow,42,0.001,100,0.2,attack_flow::DFIR - BumbleBee Round 2::0004,DFIR - BumbleBee Round 2
1423,attack_flow,42,0.001,100,0.2,attack_flow::DFIR - BumbleBee Round 2::0005,DFIR - BumbleBee Round 2
1424,attack_flow,42,0.001,100,0.2,attack_flow::DFIR - BumbleBee Round 2::0006,DFIR - BumbleBee Round 2
1425,attack_flow,42,0.001,100,0.2,attack_flow::DFIR - BumbleBee Round 2::0007,DFIR - BumbleBee Round 2
1426,attack_flow,42,0.001,100,0.2,attack_flow::DFIR - BumbleBee Round 2::0008,DFIR - BumbleBee Round 2
1427,attack_flow,42,0.001,100,0.2,attack_flow::DFIR - BumbleBee Round 2::0009,DFIR - BumbleBee Round 2
1428,attack_flow,42,0.001,100,0.2,attack_flow::DFIR - BumbleBee Round 2::0010,DFIR - BumbleBee Round 2
1429,attack_flow,42,0.001,100,0.2,attack_flow::DFIR - BumbleBee Round 2::0011,DFIR - BumbleBee Round 2
1430,attack_flow,42,0.001,100,0.2,attack_flow::DFIR - BumbleBee Round 2::0012,DFIR - BumbleBee Round 2
1431,attack_flow,42,0.001,100,0.2,attack_flow::Equifax Breach::0001,Equifax Breach
1432,attack_flow,42,0.001,100,0.2,attack_flow::Equifax Breach::0002,Equifax Breach
1433,attack_flow,42,0.001,100,0.2,attack_flow::Equifax Breach::0003,Equifax Breach
1434,attack_flow,42,0.001,100,0.2,attack_flow::Equifax Breach::0004,Equifax Breach
1435,attack_flow,42,0.001,100,0.2,attack_flow::Equifax Breach::0005,Equifax Breach
1436,attack_flow,42,0.001,100,0.2,attack_flow::Equifax Breach::0006,Equifax Breach
1437,attack_flow,42,0.001,100,0.2,attack_flow::Equifax Breach::0007,Equifax Breach
1438,attack_flow,42,0.001,100,0.2,attack_flow::Equifax Breach::0008,Equifax Breach
1439,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0001,FIN13 Case 1
1440,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0002,FIN13 Case 1
1441,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0003,FIN13 Case 1
1442,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0004,FIN13 Case 1
1443,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0005,FIN13 Case 1
1444,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0006,FIN13 Case 1
1445,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0007,FIN13 Case 1
1446,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0008,FIN13 Case 1
1447,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0009,FIN13 Case 1
1448,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0010,FIN13 Case 1
1449,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0011,FIN13 Case 1
1450,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0012,FIN13 Case 1
1451,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0013,FIN13 Case 1
1452,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0014,FIN13 Case 1
1453,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0015,FIN13 Case 1
1454,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0016,FIN13 Case 1
1455,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0017,FIN13 Case 1
1456,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0018,FIN13 Case 1
1457,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0019,FIN13 Case 1
1458,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0020,FIN13 Case 1
1459,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0021,FIN13 Case 1
1460,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0022,FIN13 Case 1
1461,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0023,FIN13 Case 1
1462,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0024,FIN13 Case 1
1463,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0025,FIN13 Case 1
1464,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0029,FIN13 Case 1
1465,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0030,FIN13 Case 1
1466,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 1::0031,FIN13 Case 1
1467,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 2::0001,FIN13 Case 2
1468,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 2::0002,FIN13 Case 2
1469,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 2::0003,FIN13 Case 2
1470,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 2::0004,FIN13 Case 2
1471,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 2::0005,FIN13 Case 2
1472,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 2::0007,FIN13 Case 2
1473,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 2::0008,FIN13 Case 2
1474,attack_flow,42,0.001,100,0.2,attack_flow::FIN13 Case 2::0009,FIN13 Case 2
