score_row,held_out_source,inner_training_source,inner_validation_source,seed,learning_rate,epoch,beta,sample_id,campaign_id
2162,ctid,attack_flow,stockpile,42,0.001,40,0.1,stockpile::eddc8f03-f930-41e7-95ba-33fb87bfed74::0002,eddc8f03-f930-41e7-95ba-33fb87bfed74
2163,ctid,attack_flow,stockpile,42,0.001,40,0.1,stockpile::ef4d997c-a0d1-4067-9efa-87c58682db71::0001,ef4d997c-a0d1-4067-9efa-87c58682db71
2164,ctid,attack_flow,stockpile,42,0.001,40,0.1,stockpile::ef4d997c-a0d1-4067-9efa-87c58682db71::0002,ef4d997c-a0d1-4067-9efa-87c58682db71
2165,ctid,attack_flow,stockpile,42,0.001,40,0.1,stockpile::ef4d997c-a0d1-4067-9efa-87c58682db71::0003,ef4d997c-a0d1-4067-9efa-87c58682db71
2166,ctid,attack_flow,stockpile,42,0.001,40,0.1,stockpile::f98193a0-8b5b-4b5e-a5aa-e8c3adfcd4e6::0001,f98193a0-8b5b-4b5e-a5aa-e8c3adfcd4e6
2167,ctid,attack_flow,stockpile,42,0.001,40,0.1,stockpile::fbc41624-1052-490c-b5ec-4fd718e2501d::0001,fbc41624-1052-490c-b5ec-4fd718e2501d
2168,ctid,attack_flow,stockpile,42,0.001,40,0.1,stockpile::fbc41624-1052-490c-b5ec-4fd718e2501d::0002,fbc41624-1052-490c-b5ec-4fd718e2501d
2169,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0001,01c96671-afd3-47d4-8d31-8c116cc0221a
2170,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0002,01c96671-afd3-47d4-8d31-8c116cc0221a
2171,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0001,01d77744-2515-401a-a497-d9f7241aac3c
2172,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0002,01d77744-2515-401a-a497-d9f7241aac3c
2173,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0003,01d77744-2515-401a-a497-d9f7241aac3c
2174,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0004,01d77744-2515-401a-a497-d9f7241aac3c
2175,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0005,01d77744-2515-401a-a497-d9f7241aac3c
2176,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0006,01d77744-2515-401a-a497-d9f7241aac3c
2177,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0001,09ad625e-6cba-490f-afe3-5417e7edb9c6
2178,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0002,09ad625e-6cba-490f-afe3-5417e7edb9c6
2179,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0001,0b5636cf-f019-4ec9-aa7c-6e4f55505374
2180,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0002,0b5636cf-f019-4ec9-aa7c-6e4f55505374
2181,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0003,0b5636cf-f019-4ec9-aa7c-6e4f55505374
2182,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0004,0b5636cf-f019-4ec9-aa7c-6e4f55505374
2183,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0001,0b73bf34-fc5b-48f7-9194-dce993b915b1
2184,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0002,0b73bf34-fc5b-48f7-9194-dce993b915b1
2185,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0001,0f4c3c67-845e-49a0-927e-90ed33c044e0
2186,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0002,0f4c3c67-845e-49a0-927e-90ed33c044e0
2187,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0003,0f4c3c67-845e-49a0-927e-90ed33c044e0
2188,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0004,0f4c3c67-845e-49a0-927e-90ed33c044e0
2189,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0005,0f4c3c67-845e-49a0-927e-90ed33c044e0
2190,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0006,0f4c3c67-845e-49a0-927e-90ed33c044e0
2191,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0007,0f4c3c67-845e-49a0-927e-90ed33c044e0
2192,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0008,0f4c3c67-845e-49a0-927e-90ed33c044e0
2193,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0009,0f4c3c67-845e-49a0-927e-90ed33c044e0
2194,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0010,0f4c3c67-845e-49a0-927e-90ed33c044e0
2195,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0011,0f4c3c67-845e-49a0-927e-90ed33c044e0
2196,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0001,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e
2197,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0002,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e
2198,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0003,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e
2199,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0004,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e
2200,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::1bac97ca-77fc-4c9a-835e-4de1b1b7f639::0001,1bac97ca-77fc-4c9a-835e-4de1b1b7f639
2201,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::1bac97ca-77fc-4c9a-835e-4de1b1b7f639::0002,1bac97ca-77fc-4c9a-835e-4de1b1b7f639
2202,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::4c28c132-d7d7-4a04-8908-d643b7cb1d58::0001,4c28c132-d7d7-4a04-8908-d643b7cb1d58
2203,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0001,50855e29-3b4e-4562-aa55-b3d7f93c26b8
2204,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0002,50855e29-3b4e-4562-aa55-b3d7f93c26b8
2205,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0003,50855e29-3b4e-4562-aa55-b3d7f93c26b8
2206,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0004,50855e29-3b4e-4562-aa55-b3d7f93c26b8
2207,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0005,50855e29-3b4e-4562-aa55-b3d7f93c26b8
2208,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0006,50855e29-3b4e-4562-aa55-b3d7f93c26b8
2209,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0007,50855e29-3b4e-4562-aa55-b3d7f93c26b8
2210,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0001,564ae20d-778d-4965-93dc-b523be2e2ab4
2211,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0002,564ae20d-778d-4965-93dc-b523be2e2ab4
2212,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0003,564ae20d-778d-4965-93dc-b523be2e2ab4
2213,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0004,564ae20d-778d-4965-93dc-b523be2e2ab4
2214,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0005,564ae20d-778d-4965-93dc-b523be2e2ab4
2215,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0006,564ae20d-778d-4965-93dc-b523be2e2ab4
2216,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0007,564ae20d-778d-4965-93dc-b523be2e2ab4
2217,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0008,564ae20d-778d-4965-93dc-b523be2e2ab4
2218,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0009,564ae20d-778d-4965-93dc-b523be2e2ab4
2219,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0010,564ae20d-778d-4965-93dc-b523be2e2ab4
2220,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0011,564ae20d-778d-4965-93dc-b523be2e2ab4
2221,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0013,564ae20d-778d-4965-93dc-b523be2e2ab4
2222,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0014,564ae20d-778d-4965-93dc-b523be2e2ab4
2223,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::5d3e170e-f1b8-49f9-9ee1-c51605552a08::0001,5d3e170e-f1b8-49f9-9ee1-c51605552a08
2224,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::5d3e170e-f1b8-49f9-9ee1-c51605552a08::0002,5d3e170e-f1b8-49f9-9ee1-c51605552a08
2225,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::725226e0-45b8-4432-84ee-144d3f37ff8d::0001,725226e0-45b8-4432-84ee-144d3f37ff8d
2226,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::725226e0-45b8-4432-84ee-144d3f37ff8d::0002,725226e0-45b8-4432-84ee-144d3f37ff8d
2227,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::725226e0-45b8-4432-84ee-144d3f37ff8d::0003,725226e0-45b8-4432-84ee-144d3f37ff8d
2228,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0001,78e7504d-968f-477d-8806-4d6c04b94431
2229,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0002,78e7504d-968f-477d-8806-4d6c04b94431
2230,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0003,78e7504d-968f-477d-8806-4d6c04b94431
2231,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0004,78e7504d-968f-477d-8806-4d6c04b94431
2232,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0005,78e7504d-968f-477d-8806-4d6c04b94431
2233,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0006,78e7504d-968f-477d-8806-4d6c04b94431
2234,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0007,78e7504d-968f-477d-8806-4d6c04b94431
2235,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0008,78e7504d-968f-477d-8806-4d6c04b94431
2236,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0010,78e7504d-968f-477d-8806-4d6c04b94431
2237,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0011,78e7504d-968f-477d-8806-4d6c04b94431
2238,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0012,78e7504d-968f-477d-8806-4d6c04b94431
2239,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::bcdbf6b9-14c5-495c-be84-37bce32c312b::0001,bcdbf6b9-14c5-495c-be84-37bce32c312b
2240,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::bcdbf6b9-14c5-495c-be84-37bce32c312b::0002,bcdbf6b9-14c5-495c-be84-37bce32c312b
2241,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::c220a8e6-609c-4d5b-9e1c-068ca01c2eec::0002,c220a8e6-609c-4d5b-9e1c-068ca01c2eec
2242,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::c724545d-a4cc-492e-8075-2ab9a699c847::0001,c724545d-a4cc-492e-8075-2ab9a699c847
2243,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::c724545d-a4cc-492e-8075-2ab9a699c847::0002,c724545d-a4cc-492e-8075-2ab9a699c847
2244,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e::0001,d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e
2245,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e::0002,d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e
2246,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e::0004,d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e
2247,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::dbd49a4a-ba2d-40d0-9348-2db24fc4b0b6::0002,dbd49a4a-ba2d-40d0-9348-2db24fc4b0b6
2248,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::ddbd1850-5fd7-41d5-a7a1-1b15dac49090::0001,ddbd1850-5fd7-41d5-a7a1-1b15dac49090
2249,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::ddbd1850-5fd7-41d5-a7a1-1b15dac49090::0002,ddbd1850-5fd7-41d5-a7a1-1b15dac49090
2250,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::ddbd1850-5fd7-41d5-a7a1-1b15dac49090::0003,ddbd1850-5fd7-41d5-a7a1-1b15dac49090
2251,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0001,de07f52d-9928-4071-9142-cb1d3bd851e8
2252,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0003,de07f52d-9928-4071-9142-cb1d3bd851e8
2253,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0004,de07f52d-9928-4071-9142-cb1d3bd851e8
2254,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0005,de07f52d-9928-4071-9142-cb1d3bd851e8
2255,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0006,de07f52d-9928-4071-9142-cb1d3bd851e8
2256,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0007,de07f52d-9928-4071-9142-cb1d3bd851e8
2257,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0008,de07f52d-9928-4071-9142-cb1d3bd851e8
2258,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0009,de07f52d-9928-4071-9142-cb1d3bd851e8
2259,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0010,de07f52d-9928-4071-9142-cb1d3bd851e8
2260,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0011,de07f52d-9928-4071-9142-cb1d3bd851e8
2261,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0012,de07f52d-9928-4071-9142-cb1d3bd851e8
2262,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0013,de07f52d-9928-4071-9142-cb1d3bd851e8
2263,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0014,de07f52d-9928-4071-9142-cb1d3bd851e8
2264,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0015,de07f52d-9928-4071-9142-cb1d3bd851e8
2265,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0016,de07f52d-9928-4071-9142-cb1d3bd851e8
2266,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0017,de07f52d-9928-4071-9142-cb1d3bd851e8
2267,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::e4324b88-8836-4803-b6b7-09b3c6cd4e94::0001,e4324b88-8836-4803-b6b7-09b3c6cd4e94
2268,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::e89a10d3-004f-4c15-b0eb-d1ba76a4b67f::0001,e89a10d3-004f-4c15-b0eb-d1ba76a4b67f
2269,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::e89a10d3-004f-4c15-b0eb-d1ba76a4b67f::0002,e89a10d3-004f-4c15-b0eb-d1ba76a4b67f
2270,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::eddc8f03-f930-41e7-95ba-33fb87bfed74::0001,eddc8f03-f930-41e7-95ba-33fb87bfed74
2271,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::eddc8f03-f930-41e7-95ba-33fb87bfed74::0002,eddc8f03-f930-41e7-95ba-33fb87bfed74
2272,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::ef4d997c-a0d1-4067-9efa-87c58682db71::0001,ef4d997c-a0d1-4067-9efa-87c58682db71
2273,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::ef4d997c-a0d1-4067-9efa-87c58682db71::0002,ef4d997c-a0d1-4067-9efa-87c58682db71
2274,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::ef4d997c-a0d1-4067-9efa-87c58682db71::0003,ef4d997c-a0d1-4067-9efa-87c58682db71
2275,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::f98193a0-8b5b-4b5e-a5aa-e8c3adfcd4e6::0001,f98193a0-8b5b-4b5e-a5aa-e8c3adfcd4e6
2276,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::fbc41624-1052-490c-b5ec-4fd718e2501d::0001,fbc41624-1052-490c-b5ec-4fd718e2501d
2277,ctid,attack_flow,stockpile,43,0.001,40,0.1,stockpile::fbc41624-1052-490c-b5ec-4fd718e2501d::0002,fbc41624-1052-490c-b5ec-4fd718e2501d
2278,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0001,01c96671-afd3-47d4-8d31-8c116cc0221a
2279,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0002,01c96671-afd3-47d4-8d31-8c116cc0221a
2280,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0001,01d77744-2515-401a-a497-d9f7241aac3c
2281,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0002,01d77744-2515-401a-a497-d9f7241aac3c
2282,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0003,01d77744-2515-401a-a497-d9f7241aac3c
2283,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0004,01d77744-2515-401a-a497-d9f7241aac3c
2284,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0005,01d77744-2515-401a-a497-d9f7241aac3c
2285,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0006,01d77744-2515-401a-a497-d9f7241aac3c
2286,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0001,09ad625e-6cba-490f-afe3-5417e7edb9c6
2287,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0002,09ad625e-6cba-490f-afe3-5417e7edb9c6
2288,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0001,0b5636cf-f019-4ec9-aa7c-6e4f55505374
2289,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0002,0b5636cf-f019-4ec9-aa7c-6e4f55505374
2290,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0003,0b5636cf-f019-4ec9-aa7c-6e4f55505374
2291,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0004,0b5636cf-f019-4ec9-aa7c-6e4f55505374
2292,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0001,0b73bf34-fc5b-48f7-9194-dce993b915b1
2293,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0002,0b73bf34-fc5b-48f7-9194-dce993b915b1
2294,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0001,0f4c3c67-845e-49a0-927e-90ed33c044e0
2295,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0002,0f4c3c67-845e-49a0-927e-90ed33c044e0
2296,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0003,0f4c3c67-845e-49a0-927e-90ed33c044e0
2297,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0004,0f4c3c67-845e-49a0-927e-90ed33c044e0
2298,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0005,0f4c3c67-845e-49a0-927e-90ed33c044e0
2299,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0006,0f4c3c67-845e-49a0-927e-90ed33c044e0
2300,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0007,0f4c3c67-845e-49a0-927e-90ed33c044e0
2301,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0008,0f4c3c67-845e-49a0-927e-90ed33c044e0
2302,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0009,0f4c3c67-845e-49a0-927e-90ed33c044e0
2303,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0010,0f4c3c67-845e-49a0-927e-90ed33c044e0
2304,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0011,0f4c3c67-845e-49a0-927e-90ed33c044e0
2305,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0001,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e
2306,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0002,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e
2307,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0003,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e
2308,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0004,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e
2309,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::1bac97ca-77fc-4c9a-835e-4de1b1b7f639::0001,1bac97ca-77fc-4c9a-835e-4de1b1b7f639
2310,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::1bac97ca-77fc-4c9a-835e-4de1b1b7f639::0002,1bac97ca-77fc-4c9a-835e-4de1b1b7f639
2311,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::4c28c132-d7d7-4a04-8908-d643b7cb1d58::0001,4c28c132-d7d7-4a04-8908-d643b7cb1d58
2312,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0001,50855e29-3b4e-4562-aa55-b3d7f93c26b8
2313,ctid,attack_flow,stockpile,44,0.001,40,0.1,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0002,50855e29-3b4e-4562-aa55-b3d7f93c26b8
