sample_id,source,campaign_id,prefix_len,prefix,raw_prefix,true_label,target_raw_id,flow,source_action,target_action
Shamoon::11,attack_flow,Shamoon,1,"[""T1027""]","[""T1027.009""]",T1140,T1140,Shamoon,5042c11d-5d35-4bf0-a8c8-e8913e2505ce,18ac2f5f-282e-4d62-aa93-bc7567467f76
Shamoon::12,attack_flow,Shamoon,1,"[""T1140""]","[""T1140""]",T1070,T1070.006,Shamoon,536348d5-cd08-4031-82e0-612d13187348,11e47c90-b34b-4265-b4dc-010d857a5752
Shamoon::13,attack_flow,Shamoon,1,"[""T1543""]","[""T1543.003""]",T1105,T1105,Shamoon,6934aee5-fb1d-456c-a0f8-020991900f6b,b18d81cf-9c59-413d-b148-45a2067adbbd
Shamoon::14,attack_flow,Shamoon,1,"[""T1543""]","[""T1543.003""]",T1105,T1105,Shamoon,6934aee5-fb1d-456c-a0f8-020991900f6b,ef1f8cce-2e33-4444-bf37-e5c1d4bc20c2
Shamoon::15,attack_flow,Shamoon,1,"[""T1140""]","[""T1140""]",T1543,T1543.003,Shamoon,697e8511-7e7e-48b3-aff7-0bf6b15bc868,ce6c04c1-c6ab-4aab-a194-ac50e51640d7
Shamoon::16,attack_flow,Shamoon,1,"[""T1135""]","[""T1135""]",T1007,T1007,Shamoon,7573f4c7-5cef-4aaf-853b-391dc145dd81,0ab1c6fd-eb0a-4601-a629-3694f5ed5222
Shamoon::17,attack_flow,Shamoon,1,"[""T1134""]","[""T1134.001""]",T1543,T1543.003,Shamoon,81b765cf-ba71-4818-8b1f-276aee316264,6934aee5-fb1d-456c-a0f8-020991900f6b
Shamoon::18,attack_flow,Shamoon,1,"[""T1105""]","[""T1105""]",T1027,T1027.009,Shamoon,b18d81cf-9c59-413d-b148-45a2067adbbd,128547af-e0f2-4185-afae-9b40736a5c56
Shamoon::19,attack_flow,Shamoon,1,"[""T1140""]","[""T1140""]",T1569,T1569,Shamoon,bcd6b440-aa42-43c0-90a7-af7a6d29ea61,1514add9-71b2-41ab-9be9-2382620367ef
Shamoon::20,attack_flow,Shamoon,1,"[""T1543""]","[""T1543.003""]",T1561,T1561,Shamoon,ce6c04c1-c6ab-4aab-a194-ac50e51640d7,2f8b5bc0-849b-44c2-adbd-4846bfbcf382
Shamoon::21,attack_flow,Shamoon,1,"[""T1105""]","[""T1105""]",T1018,T1018,Shamoon,ef1f8cce-2e33-4444-bf37-e5c1d4bc20c2,2d0ca7f5-25c6-4f85-aab7-9694e1cb4214
Shamoon::22,attack_flow,Shamoon,1,"[""T1105""]","[""T1105""]",T1569,T1569,Shamoon,f468a33c-d9e2-4938-9412-658e256acedf,1514add9-71b2-41ab-9be9-2382620367ef
SolarWinds::0,attack_flow,SolarWinds,1,"[""T1195""]","[""T1195.002""]",T1569,T1569.002,SolarWinds,0c739735-a984-4897-bc2f-a8737deff66f,b9ac316b-c623-4fe3-8ab2-eb8673081edc
SolarWinds::1,attack_flow,SolarWinds,1,"[""T1005""]","[""T1005""]",T1567,T1567.002,SolarWinds,0ce96a7f-cab8-4842-b19d-83db4586deca,337844f6-ac0f-4d25-a565-c7af73ea6dcd
SolarWinds::2,attack_flow,SolarWinds,1,"[""T1558""]","[""T1558.003""]",T1562,T1562.001,SolarWinds,1850d451-cbfd-4557-869b-386321a39a44,fbccf7e7-4d2b-4f19-9ebb-6acab1322eb2
SolarWinds::3,attack_flow,SolarWinds,1,"[""T1078""]","[""T1078""]",T1036,T1036,SolarWinds,1ccc8112-936d-4237-9211-ebf6155d42f1,4737ef94-c67f-461d-a616-8d04d949a790
SolarWinds::4,attack_flow,SolarWinds,1,"[""T1063""]","[""T1063""]",T1057,T1057,SolarWinds,231bdc8e-30ab-4d7c-8e85-2d8ce9b1278e,b04df257-4f67-487d-a60a-077518519cab
SolarWinds::5,attack_flow,SolarWinds,1,"[""T1063""]","[""T1063""]",T1012,T1012,SolarWinds,231bdc8e-30ab-4d7c-8e85-2d8ce9b1278e,dc540c5c-a840-4cd1-afd3-f887297f9593
SolarWinds::6,attack_flow,SolarWinds,1,"[""T1587""]","[""T1587.001""]",T1195,T1195.002,SolarWinds,384373d8-dbe0-425e-aeaf-ad8c70fc11be,0c739735-a984-4897-bc2f-a8737deff66f
SolarWinds::7,attack_flow,SolarWinds,1,"[""T1555""]","[""T1555""]",T1562,T1562.001,SolarWinds,42e110be-0852-4c33-bb32-a6bde8fc95e8,fbccf7e7-4d2b-4f19-9ebb-6acab1322eb2
SolarWinds::8,attack_flow,SolarWinds,1,"[""T1036""]","[""T1036""]",T1047,T1047,SolarWinds,4737ef94-c67f-461d-a616-8d04d949a790,f69ad6fa-05c5-48b9-bfea-7201321c6909
SolarWinds::9,attack_flow,SolarWinds,1,"[""T1132""]","[""T1132""]",T1057,T1057,SolarWinds,4d69ebea-7c78-41b1-87bb-e75d84d5f319,57bb50a9-f2eb-4b6f-8754-efcbf4619d4b
SolarWinds::10,attack_flow,SolarWinds,1,"[""T1132""]","[""T1132""]",T1036,T1036.003,SolarWinds,4d69ebea-7c78-41b1-87bb-e75d84d5f319,60ff27b6-55dc-40b5-8eb7-50d340913c43
SolarWinds::11,attack_flow,SolarWinds,1,"[""T1132""]","[""T1132""]",T1562,T1562.004,SolarWinds,4d69ebea-7c78-41b1-87bb-e75d84d5f319,b0bc5a83-a0bb-4bf9-93b9-e63638820963
SolarWinds::12,attack_flow,SolarWinds,1,"[""T1132""]","[""T1132""]",T1482,T1482,SolarWinds,4d69ebea-7c78-41b1-87bb-e75d84d5f319,d5ed6bf4-dddc-435a-bd3c-114320a8e730
SolarWinds::13,attack_flow,SolarWinds,1,"[""T1057""]","[""T1057""]",T1558,T1558.003,SolarWinds,57bb50a9-f2eb-4b6f-8754-efcbf4619d4b,1850d451-cbfd-4557-869b-386321a39a44
SolarWinds::14,attack_flow,SolarWinds,1,"[""T1057""]","[""T1057""]",T1555,T1555,SolarWinds,57bb50a9-f2eb-4b6f-8754-efcbf4619d4b,42e110be-0852-4c33-bb32-a6bde8fc95e8
SolarWinds::15,attack_flow,SolarWinds,1,"[""T1057""]","[""T1057""]",T1003,T1003.006,SolarWinds,57bb50a9-f2eb-4b6f-8754-efcbf4619d4b,796fb2bb-4bf5-4139-907b-56411e8d7080
SolarWinds::16,attack_flow,SolarWinds,1,"[""T1036""]","[""T1036.003""]",T1558,T1558.003,SolarWinds,60ff27b6-55dc-40b5-8eb7-50d340913c43,1850d451-cbfd-4557-869b-386321a39a44
SolarWinds::17,attack_flow,SolarWinds,1,"[""T1036""]","[""T1036.003""]",T1555,T1555,SolarWinds,60ff27b6-55dc-40b5-8eb7-50d340913c43,42e110be-0852-4c33-bb32-a6bde8fc95e8
SolarWinds::18,attack_flow,SolarWinds,1,"[""T1036""]","[""T1036.003""]",T1003,T1003.006,SolarWinds,60ff27b6-55dc-40b5-8eb7-50d340913c43,796fb2bb-4bf5-4139-907b-56411e8d7080
SolarWinds::19,attack_flow,SolarWinds,1,"[""T1497""]","[""T1497.003""]",T1057,T1057,SolarWinds,68866dd4-7e92-4e0a-a8dc-aff4df1d46df,b04df257-4f67-487d-a60a-077518519cab
SolarWinds::20,attack_flow,SolarWinds,1,"[""T1497""]","[""T1497.003""]",T1012,T1012,SolarWinds,68866dd4-7e92-4e0a-a8dc-aff4df1d46df,dc540c5c-a840-4cd1-afd3-f887297f9593
SolarWinds::21,attack_flow,SolarWinds,1,"[""T1003""]","[""T1003.006""]",T1562,T1562.001,SolarWinds,796fb2bb-4bf5-4139-907b-56411e8d7080,fbccf7e7-4d2b-4f19-9ebb-6acab1322eb2
SolarWinds::22,attack_flow,SolarWinds,1,"[""T1543""]","[""T1543.003""]",T1112,T1112,SolarWinds,8d74fbce-5685-4392-a134-36d67f082742,ec689feb-2e71-45bd-808a-2f7a8cd78a7b
SolarWinds::24,attack_flow,SolarWinds,1,"[""T1057""]","[""T1057""]",T1568,T1568.002,SolarWinds,b04df257-4f67-487d-a60a-077518519cab,bf2e8e32-d299-4094-a3ae-103a2488c931
SolarWinds::25,attack_flow,SolarWinds,1,"[""T1562""]","[""T1562.004""]",T1558,T1558.003,SolarWinds,b0bc5a83-a0bb-4bf9-93b9-e63638820963,1850d451-cbfd-4557-869b-386321a39a44
SolarWinds::26,attack_flow,SolarWinds,1,"[""T1562""]","[""T1562.004""]",T1555,T1555,SolarWinds,b0bc5a83-a0bb-4bf9-93b9-e63638820963,42e110be-0852-4c33-bb32-a6bde8fc95e8
SolarWinds::27,attack_flow,SolarWinds,1,"[""T1562""]","[""T1562.004""]",T1003,T1003.006,SolarWinds,b0bc5a83-a0bb-4bf9-93b9-e63638820963,796fb2bb-4bf5-4139-907b-56411e8d7080
SolarWinds::29,attack_flow,SolarWinds,1,"[""T1569""]","[""T1569.002""]",T1497,T1497.003,SolarWinds,b9ac316b-c623-4fe3-8ab2-eb8673081edc,68866dd4-7e92-4e0a-a8dc-aff4df1d46df
SolarWinds::30,attack_flow,SolarWinds,1,"[""T1568""]","[""T1568.002""]",T1132,T1132,SolarWinds,bf2e8e32-d299-4094-a3ae-103a2488c931,4d69ebea-7c78-41b1-87bb-e75d84d5f319
SolarWinds::31,attack_flow,SolarWinds,1,"[""T1568""]","[""T1568.002""]",T1036,T1036.005,SolarWinds,bf2e8e32-d299-4094-a3ae-103a2488c931,a5c0b555-c306-4629-a9ba-e4a8fc67105e
SolarWinds::32,attack_flow,SolarWinds,1,"[""T1568""]","[""T1568.002""]",T1036,T1036.005,SolarWinds,bf2e8e32-d299-4094-a3ae-103a2488c931,e738e657-299f-4290-b9f8-a6dbec1e8c51
SolarWinds::33,attack_flow,SolarWinds,1,"[""T1482""]","[""T1482""]",T1558,T1558.003,SolarWinds,d5ed6bf4-dddc-435a-bd3c-114320a8e730,1850d451-cbfd-4557-869b-386321a39a44
SolarWinds::34,attack_flow,SolarWinds,1,"[""T1482""]","[""T1482""]",T1555,T1555,SolarWinds,d5ed6bf4-dddc-435a-bd3c-114320a8e730,42e110be-0852-4c33-bb32-a6bde8fc95e8
SolarWinds::35,attack_flow,SolarWinds,1,"[""T1482""]","[""T1482""]",T1003,T1003.006,SolarWinds,d5ed6bf4-dddc-435a-bd3c-114320a8e730,796fb2bb-4bf5-4139-907b-56411e8d7080
SolarWinds::36,attack_flow,SolarWinds,1,"[""T1012""]","[""T1012""]",T1568,T1568.002,SolarWinds,dc540c5c-a840-4cd1-afd3-f887297f9593,bf2e8e32-d299-4094-a3ae-103a2488c931
SolarWinds::37,attack_flow,SolarWinds,1,"[""T1562""]","[""T1562.002""]",T1082,T1082,SolarWinds,e08ff657-a12d-4ed7-bbe5-be90b963a153,e4055553-f146-4d1e-99d7-6910b1e2a224
SolarWinds::38,attack_flow,SolarWinds,1,"[""T1082""]","[""T1082""]",T1005,T1005,SolarWinds,e4055553-f146-4d1e-99d7-6910b1e2a224,0ce96a7f-cab8-4842-b19d-83db4586deca
SolarWinds::39,attack_flow,SolarWinds,1,"[""T1082""]","[""T1082""]",T1560,T1560.001,SolarWinds,e4055553-f146-4d1e-99d7-6910b1e2a224,fcdef663-b82f-4509-b30d-c7222101fe8a
SolarWinds::40,attack_flow,SolarWinds,1,"[""T1036""]","[""T1036.005""]",T1057,T1057,SolarWinds,e738e657-299f-4290-b9f8-a6dbec1e8c51,57bb50a9-f2eb-4b6f-8754-efcbf4619d4b
SolarWinds::41,attack_flow,SolarWinds,1,"[""T1036""]","[""T1036.005""]",T1036,T1036.003,SolarWinds,e738e657-299f-4290-b9f8-a6dbec1e8c51,60ff27b6-55dc-40b5-8eb7-50d340913c43
SolarWinds::42,attack_flow,SolarWinds,1,"[""T1036""]","[""T1036.005""]",T1562,T1562.004,SolarWinds,e738e657-299f-4290-b9f8-a6dbec1e8c51,b0bc5a83-a0bb-4bf9-93b9-e63638820963
SolarWinds::43,attack_flow,SolarWinds,1,"[""T1036""]","[""T1036.005""]",T1482,T1482,SolarWinds,e738e657-299f-4290-b9f8-a6dbec1e8c51,d5ed6bf4-dddc-435a-bd3c-114320a8e730
SolarWinds::44,attack_flow,SolarWinds,1,"[""T1112""]","[""T1112""]",T1036,T1036,SolarWinds,ec689feb-2e71-45bd-808a-2f7a8cd78a7b,4737ef94-c67f-461d-a616-8d04d949a790
SolarWinds::45,attack_flow,SolarWinds,1,"[""T1053""]","[""T1053.005""]",T1036,T1036,SolarWinds,f55a3f10-2a62-47f2-98b3-78d4983a2b87,4737ef94-c67f-461d-a616-8d04d949a790
SolarWinds::46,attack_flow,SolarWinds,1,"[""T1047""]","[""T1047""]",T1070,T1070,SolarWinds,f69ad6fa-05c5-48b9-bfea-7201321c6909,fbc07276-1257-44e8-a855-3b1fa3d95290
SolarWinds::47,attack_flow,SolarWinds,1,"[""T1070""]","[""T1070""]",T1562,T1562.002,SolarWinds,fbc07276-1257-44e8-a855-3b1fa3d95290,e08ff657-a12d-4ed7-bbe5-be90b963a153
SolarWinds::48,attack_flow,SolarWinds,1,"[""T1562""]","[""T1562.001""]",T1078,T1078,SolarWinds,fbccf7e7-4d2b-4f19-9ebb-6acab1322eb2,1ccc8112-936d-4237-9211-ebf6155d42f1
SolarWinds::49,attack_flow,SolarWinds,1,"[""T1562""]","[""T1562.001""]",T1053,T1053.005,SolarWinds,fbccf7e7-4d2b-4f19-9ebb-6acab1322eb2,f55a3f10-2a62-47f2-98b3-78d4983a2b87
SolarWinds::50,attack_flow,SolarWinds,1,"[""T1560""]","[""T1560.001""]",T1567,T1567.002,SolarWinds,fcdef663-b82f-4509-b30d-c7222101fe8a,337844f6-ac0f-4d25-a565-c7af73ea6dcd
SolarWinds::51,attack_flow,SolarWinds,1,"[""T1553""]","[""T1553.002""]",T1195,T1195.002,SolarWinds,fce268a4-4a5d-46a0-a180-eea719995110,0c739735-a984-4897-bc2f-a8737deff66f
SolarWinds::52,attack_flow,SolarWinds,1,"[""T1183""]","[""T1183""]",T1543,T1543.003,SolarWinds,ff70d616-d686-4bfd-a290-0f52985f7846,8d74fbce-5685-4392-a134-36d67f082742
Sony Malware::0,attack_flow,Sony Malware,1,"[""T1485""]","[""T1485""]",T1132,T1132,Sony Malware,275e1018-3696-463d-a716-e8869c780f96,eeb763dd-bd44-4b43-a596-a376bc6cbe42
Sony Malware::1,attack_flow,Sony Malware,1,"[""T1105""]","[""T1105""]",T1080,T1080,Sony Malware,28f1aff8-235d-4f40-8ea2-284b93d3d295,a9727af2-a940-4904-bbd0-eb4a5fe842b6
Sony Malware::2,attack_flow,Sony Malware,1,"[""T1561""]","[""T1561.001""]",T1529,T1529,Sony Malware,40704e16-74cc-400c-90a1-d7a2ad846ff7,b72654fd-379d-414c-a956-4eaec2163dfd
Sony Malware::3,attack_flow,Sony Malware,1,"[""T1505""]","[""T1505.004""]",T1105,T1105,Sony Malware,6f02e06f-b1d5-4d7b-89c1-078177a8841a,28f1aff8-235d-4f40-8ea2-284b93d3d295
Sony Malware::4,attack_flow,Sony Malware,1,"[""T1497""]","[""T1497.003""]",T1059,T1059.003,Sony Malware,7a6223a9-9b69-451e-86cc-bbb5e33bb7df,e2bc6f78-67de-45f1-a9b5-75528f46b983
Sony Malware::5,attack_flow,Sony Malware,1,"[""T1489""]","[""T1489""]",T1132,T1132,Sony Malware,7c5dec3b-9e26-480c-839b-674df94a44d6,eeb763dd-bd44-4b43-a596-a376bc6cbe42
Sony Malware::6,attack_flow,Sony Malware,1,"[""T1105""]","[""T1105""]",T1574,T1574.007,Sony Malware,7db3befa-8e5e-46c3-86af-ee1b84812499,9daff210-f031-4171-8b2a-2a7be3b5e1f3
Sony Malware::7,attack_flow,Sony Malware,1,"[""T1574""]","[""T1574.007""]",T1047,T1047,Sony Malware,9daff210-f031-4171-8b2a-2a7be3b5e1f3,d1a40010-d151-4afb-b3f1-318fa53e5f69
Sony Malware::8,attack_flow,Sony Malware,1,"[""T1080""]","[""T1080""]",T1497,T1497.003,Sony Malware,a9727af2-a940-4904-bbd0-eb4a5fe842b6,7a6223a9-9b69-451e-86cc-bbb5e33bb7df
Sony Malware::9,attack_flow,Sony Malware,1,"[""T1529""]","[""T1529""]",T1491,T1491.001,Sony Malware,b72654fd-379d-414c-a956-4eaec2163dfd,d976d733-9035-494f-8c2c-a36e5857a00a
Sony Malware::10,attack_flow,Sony Malware,1,"[""T1047""]","[""T1047""]",T1505,T1505.004,Sony Malware,d1a40010-d151-4afb-b3f1-318fa53e5f69,6f02e06f-b1d5-4d7b-89c1-078177a8841a
Sony Malware::11,attack_flow,Sony Malware,1,"[""T1059""]","[""T1059.003""]",T1485,T1485,Sony Malware,e2bc6f78-67de-45f1-a9b5-75528f46b983,275e1018-3696-463d-a716-e8869c780f96
Sony Malware::12,attack_flow,Sony Malware,1,"[""T1059""]","[""T1059.003""]",T1489,T1489,Sony Malware,e2bc6f78-67de-45f1-a9b5-75528f46b983,7c5dec3b-9e26-480c-839b-674df94a44d6
Sony Malware::13,attack_flow,Sony Malware,1,"[""T1059""]","[""T1059.003""]",T1132,T1132,Sony Malware,e2bc6f78-67de-45f1-a9b5-75528f46b983,eeb763dd-bd44-4b43-a596-a376bc6cbe42
Sony Malware::14,attack_flow,Sony Malware,1,"[""T1132""]","[""T1132""]",T1561,T1561.001,Sony Malware,eeb763dd-bd44-4b43-a596-a376bc6cbe42,40704e16-74cc-400c-90a1-d7a2ad846ff7
SWIFT Heist::0,attack_flow,SWIFT Heist,1,"[""T1070""]","[""T1070.004""]",T1562,T1562.001,SWIFT Heist,61348e67-38c5-4042-8195-5717b1aa2d2b,90cbb515-964d-4e76-906e-10d25be6c73a
SWIFT Heist::1,attack_flow,SWIFT Heist,1,"[""T1078""]","[""T1078""]",T1105,T1105,SWIFT Heist,8d1cbde9-c24f-4d33-b9a6-a8b48edcf7bb,dd27481f-2aee-41f3-b7f9-19dcc8212c16
SWIFT Heist::2,attack_flow,SWIFT Heist,1,"[""T1190""]","[""T1190""]",T1078,T1078,SWIFT Heist,d6d5a619-e4ca-4e52-ac42-7b27c389d27d,8d1cbde9-c24f-4d33-b9a6-a8b48edcf7bb
SWIFT Heist::3,attack_flow,SWIFT Heist,1,"[""T1566""]","[""T1566.001""]",T1078,T1078,SWIFT Heist,d958677e-8790-4ad2-8b04-8d71489f7ac2,8d1cbde9-c24f-4d33-b9a6-a8b48edcf7bb
SWIFT Heist::4,attack_flow,SWIFT Heist,1,"[""T1105""]","[""T1105""]",T1070,T1070.004,SWIFT Heist,dd27481f-2aee-41f3-b7f9-19dcc8212c16,61348e67-38c5-4042-8195-5717b1aa2d2b
Target Breach::0,attack_flow,Target Breach,1,"[""T1203""]","[""T1203""]",T1505,T1505,Target Breach,00173e68-78d0-448d-a71c-5de90b70ed70,3d2dfd9d-c7a5-40e9-aa7c-5b987d732c86
Target Breach::1,attack_flow,Target Breach,1,"[""T1078""]","[""T1078.002""]",T1203,T1203,Target Breach,2010cb6c-cca8-45a4-99ca-ed2a2ace8d45,00173e68-78d0-448d-a71c-5de90b70ed70
Target Breach::2,attack_flow,Target Breach,1,"[""T1078""]","[""T1078.002""]",T1078,T1078.001,Target Breach,2010cb6c-cca8-45a4-99ca-ed2a2ace8d45,8b0ac8bf-9642-4c25-811c-781942284dac
Target Breach::3,attack_flow,Target Breach,1,"[""T1557""]","[""T1557.001""]",T1074,T1074.002,Target Breach,3473c9f8-ad1c-4984-ad44-fef099578405,ccd71d3f-2243-4cc0-8e82-382f649073ab
Target Breach::4,attack_flow,Target Breach,1,"[""T1566""]","[""T1566""]",T1078,T1078.002,Target Breach,371fe05f-e6b1-41ea-84ef-2c76f8186089,2010cb6c-cca8-45a4-99ca-ed2a2ace8d45
Target Breach::5,attack_flow,Target Breach,1,"[""T1505""]","[""T1505""]",T1105,T1105,Target Breach,3d2dfd9d-c7a5-40e9-aa7c-5b987d732c86,b8a0b6a3-554c-4cdc-87c0-03c916e52765
Target Breach::6,attack_flow,Target Breach,1,"[""T1570""]","[""T1570""]",T1557,T1557.001,Target Breach,4ee6c3a1-4cbc-437d-80da-c78dd57d063a,3473c9f8-ad1c-4984-ad44-fef099578405
Target Breach::7,attack_flow,Target Breach,1,"[""T1199""]","[""T1199""]",T1566,T1566,Target Breach,698fd2b3-f021-4f74-8141-d48ba11ce09c,371fe05f-e6b1-41ea-84ef-2c76f8186089
Target Breach::8,attack_flow,Target Breach,1,"[""T1078""]","[""T1078.001""]",T1505,T1505,Target Breach,8b0ac8bf-9642-4c25-811c-781942284dac,3d2dfd9d-c7a5-40e9-aa7c-5b987d732c86
Target Breach::9,attack_flow,Target Breach,1,"[""T1592""]","[""T1592.004""]",T1199,T1199,Target Breach,9ac3cd71-b8e4-4902-a134-5bbf2c3dc9b9,698fd2b3-f021-4f74-8141-d48ba11ce09c
Target Breach::11,attack_flow,Target Breach,1,"[""T1105""]","[""T1105""]",T1105,T1105,Target Breach,b8a0b6a3-554c-4cdc-87c0-03c916e52765,d87c651b-5316-414c-acd2-ef1ba840a890
Target Breach::12,attack_flow,Target Breach,1,"[""T1029""]","[""T1029""]",T1570,T1570,Target Breach,c4c51349-fb4e-49af-9466-9a926f84f874,4ee6c3a1-4cbc-437d-80da-c78dd57d063a
Target Breach::13,attack_flow,Target Breach,1,"[""T1074""]","[""T1074.002""]",T1570,T1570,Target Breach,ccd71d3f-2243-4cc0-8e82-382f649073ab,4ee6c3a1-4cbc-437d-80da-c78dd57d063a
Target Breach::14,attack_flow,Target Breach,1,"[""T1074""]","[""T1074.002""]",T1095,T1095,Target Breach,ccd71d3f-2243-4cc0-8e82-382f649073ab,5bc375fd-6c57-48c2-8506-4c74515137b6
Target Breach::15,attack_flow,Target Breach,1,"[""T1593""]","[""T1593.002""]",T1199,T1199,Target Breach,d2a45c19-9a32-40ce-bcc7-a4cd4682e2e4,698fd2b3-f021-4f74-8141-d48ba11ce09c
Tesla Kubernetes Breach::0,attack_flow,Tesla Kubernetes Breach,1,"[""T1552""]","[""T1552""]",T1078,T1078.004,Tesla Kubernetes Breach,307e4dc4-e109-4ef1-b0f5-7eaa7816ca25,3475ec81-5b70-4f9a-a9a9-9a089216ab44
Tesla Kubernetes Breach::1,attack_flow,Tesla Kubernetes Breach,1,"[""T1078""]","[""T1078.004""]",T1530,T1530,Tesla Kubernetes Breach,3475ec81-5b70-4f9a-a9a9-9a089216ab44,5d19b518-7bcd-48d7-9d61-5e6001b130b1
Tesla Kubernetes Breach::2,attack_flow,Tesla Kubernetes Breach,1,"[""T1133""]","[""T1133""]",T1552,T1552,Tesla Kubernetes Breach,7edcb647-8d0c-4ba4-86e8-b2a423d9b43a,307e4dc4-e109-4ef1-b0f5-7eaa7816ca25
Tesla Kubernetes Breach::3,attack_flow,Tesla Kubernetes Breach,1,"[""T1133""]","[""T1133""]",T1610,T1610,Tesla Kubernetes Breach,7edcb647-8d0c-4ba4-86e8-b2a423d9b43a,fe5fea66-d2a1-4b41-a9eb-7f8eccf9704a
Tesla Kubernetes Breach::4,attack_flow,Tesla Kubernetes Breach,1,"[""T1090""]","[""T1090""]",T1496,T1496,Tesla Kubernetes Breach,837bede5-db2f-40ac-b4df-9798548de067,c640ab9c-44db-4eb9-a73d-8cfcafb0d844
Tesla Kubernetes Breach::5,attack_flow,Tesla Kubernetes Breach,1,"[""T1571""]","[""T1571""]",T1496,T1496,Tesla Kubernetes Breach,d1ea11b4-4701-4f2a-9612-6a1de05710e9,c640ab9c-44db-4eb9-a73d-8cfcafb0d844
Tesla Kubernetes Breach::6,attack_flow,Tesla Kubernetes Breach,1,"[""T1583""]","[""T1583.004""]",T1090,T1090,Tesla Kubernetes Breach,ec83e8c9-a209-47cb-aa05-52fae33182bb,837bede5-db2f-40ac-b4df-9798548de067
Tesla Kubernetes Breach::7,attack_flow,Tesla Kubernetes Breach,1,"[""T1583""]","[""T1583.004""]",T1571,T1571,Tesla Kubernetes Breach,ec83e8c9-a209-47cb-aa05-52fae33182bb,d1ea11b4-4701-4f2a-9612-6a1de05710e9
Tesla Kubernetes Breach::8,attack_flow,Tesla Kubernetes Breach,1,"[""T1610""]","[""T1610""]",T1496,T1496,Tesla Kubernetes Breach,fe5fea66-d2a1-4b41-a9eb-7f8eccf9704a,c640ab9c-44db-4eb9-a73d-8cfcafb0d844
Uber Breach::0,attack_flow,Uber Breach,1,"[""T1552""]","[""T1552.001""]",T1078,T1078,Uber Breach,06a47d7f-05a1-4c5d-969e-eeae50417206,d1b3bb69-a9e5-4f7e-9926-66eb7bd951db
Uber Breach::1,attack_flow,Uber Breach,1,"[""T1621""]","[""T1621""]",T1135,T1135,Uber Breach,4b16b17d-0648-49d2-84b7-8ce4aa0dfd24,6177c027-6e9b-4fa5-9f4a-78390af7767d
Uber Breach::2,attack_flow,Uber Breach,1,"[""T1135""]","[""T1135""]",T1552,T1552.001,Uber Breach,6177c027-6e9b-4fa5-9f4a-78390af7767d,06a47d7f-05a1-4c5d-969e-eeae50417206
Uber Breach::3,attack_flow,Uber Breach,1,"[""T1078""]","[""T1078""]",T1621,T1621,Uber Breach,95926e82-a770-4752-b6ff-cfcd3451a92f,4b16b17d-0648-49d2-84b7-8ce4aa0dfd24
Uber Breach::4,attack_flow,Uber Breach,1,"[""T1586""]","[""T1586""]",T1078,T1078,Uber Breach,b1b20bb1-bdb3-437f-89c7-3cce30687643,95926e82-a770-4752-b6ff-cfcd3451a92f
Uber Breach::5,attack_flow,Uber Breach,1,"[""T1078""]","[""T1078""]",T1555,T1555,Uber Breach,d1b3bb69-a9e5-4f7e-9926-66eb7bd951db,322cb48c-ec57-4311-94b2-489b06f18451
WhisperGate::0,attack_flow,WhisperGate,1,"[""T1105""]","[""T1105""]",T1027,T1027.003,WhisperGate,0a685dd5-0838-4883-8c08-52ae92e1bb27,e37c269c-2993-49b2-847f-b2b2a2ae973d
WhisperGate::1,attack_flow,WhisperGate,1,"[""T1562""]","[""T1562.001""]",T1140,T1140,WhisperGate,14e8a54a-8f87-4e65-b227-3df091053118,aa432949-7c30-48da-8028-38687985a8eb
WhisperGate::2,attack_flow,WhisperGate,1,"[""T1059""]","[""T1059.005""]",T1562,T1562.001,WhisperGate,217e84c6-e343-4d62-8c4e-f55dace6c913,14e8a54a-8f87-4e65-b227-3df091053118
WhisperGate::3,attack_flow,WhisperGate,1,"[""T1218""]","[""T1218.004""]",T1049,T1049,WhisperGate,256a646b-d1f6-4f11-86a7-86fbff6fba36,2a5161c3-d3a5-454a-beac-0ad43eacc7a1
WhisperGate::4,attack_flow,WhisperGate,1,"[""T1218""]","[""T1218.004""]",T1082,T1082,WhisperGate,256a646b-d1f6-4f11-86a7-86fbff6fba36,b1d2c424-5d2e-4693-a3cc-de5047e8819f
WhisperGate::5,attack_flow,WhisperGate,1,"[""T1049""]","[""T1049""]",T1485,T1485,WhisperGate,2a5161c3-d3a5-454a-beac-0ad43eacc7a1,2d74bde7-a217-4a95-88c8-5c57a42c0bd8
WhisperGate::6,attack_flow,WhisperGate,1,"[""T1485""]","[""T1485""]",T1070,T1070.004,WhisperGate,2d74bde7-a217-4a95-88c8-5c57a42c0bd8,4e521454-aecf-4dd1-8180-a4b0947dbb8f
WhisperGate::7,attack_flow,WhisperGate,1,"[""T1542""]","[""T1542.003""]",T1059,T1059.001,WhisperGate,3fb61bf8-98d3-474f-9ffb-db073ac92b5e,bafd6a81-968b-4436-890a-a08b3ba0e825
WhisperGate::8,attack_flow,WhisperGate,1,"[""T1059""]","[""T1059.001""]",T1055,T1055.001,WhisperGate,490d6448-7f30-42f8-8269-8070af8c8923,694efa68-7cff-4b29-ac5b-2500dd3a7fa9
WhisperGate::9,attack_flow,WhisperGate,1,"[""T1070""]","[""T1070.004""]",T1529,T1529,WhisperGate,4e521454-aecf-4dd1-8180-a4b0947dbb8f,6fde518b-a422-4e01-bd91-17b9ce07e884
